ID_KAIROS	Productos_Clave	Productos_Descripcion	Presentaciones_Descripcion	ClavePresentacion	Concentracion	UnidadConcentracion	Especificacion	ViaAdministracion	Medio	CantidadEnvase	Dosis	CantidadUnidad	Laboratorios_Clave	Abreviatura	Laboratorios_Descripcion
5287	7284	DELGADOL	500mg Comp. x 60	1	500	mg			Comp.	60	0	0	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
5288	7285	CELLTECH GOLD	Caps. Blandas x 40	3	0				Caps.	40	0	0	40	LAFI	Ver RECALCINE
5289	7285	CELLTECH GOLD	Caps. Blandas x 45	1	0				Caps.	45	0	0	40	LAFI	Ver RECALCINE
5290	7285	CELLTECH GOLD	Caps. Blandas x 80	4	0				Caps.	80	0	0	40	LAFI	Ver RECALCINE
5291	7285	CELLTECH GOLD	Caps. Blandas x 90	2	0				Caps.	90	0	0	40	LAFI	Ver RECALCINE
5292	7286	DEXAN	60mg Comp. Rec. x 10	1	60	mg			Comp.	10	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5293	7288	ENERGY CREMA Q10	Crema Dosif. x 50ml	1	0				Crema	0	0	50	7	BEIERSDORF	Beiersdorf S.A.
5294	7289	TERAP	15mg Comp. Rec. x 30	1	15	mg			Comp.	30	0	0	76	SANITAS	Instituto Sanitas S.A.
5295	7289	TERAP	7.5mg Comp. Rec. x 30	2	7,5	mg			Comp.	30	0	0	76	SANITAS	Instituto Sanitas S.A.
5296	7290	INFORTON SPORT	Caps. Blandas x 30	1	0				Caps.	30	0	0	60	PRATER	Laboratorio Prater S.A.
5297	7293	MINIESTREL	Comp. Rec. x 21	1	0				Comp.	21	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
5298	7294	MINIESTREL 20	Comp. Rec. x 21	1	0				Comp.	21	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
5299	7295	DEUCODOL PLUS	Comp. Rec. x 10	2	0				Comp.	10	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5300	7296	ELATER COMPRIMIDOS	250mg Comp. x 30	1	250	mg			Comp.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5301	7297	TRONSALAN	100mg Comp. Rec. Ran. x 20	1	100	mg			Comp.	20	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5302	7297	TRONSALAN	25mg Comp. Rec. Ran. x 30	2	25	mg			Comp.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5303	7300	BRONCODUAL FORTE	40mg /5ml Jbe. x 120ml	1	40	mg			Jbe.	0	0	120	18	CHILE LAB.	Laboratorios Chile S.A.
5304	7301	FEMINOL 15	Comp. Rec. x 28	1	0				Comp.	28	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
5305	7302	AVODART	0.5mg Comp. x 30	2	0,5	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5306	7305	NEURACTIN SR	LP 500mg Comp. x 50	1	500	mg	LP		Comp.	50	0	0	112	DRUGTECH	Ver RECALCINE
5307	7306	TRI-LUMA	Tubo Crema x 15g	1	0				Crema	0	0	15	104	GALDERMA	Galderma Chile Laboratorios Ltda.
5308	7307	NICO DROPS	Oft. Fco. Got. Sol. x 10ml	1	0			Oft.	Sol.	0	0	10	77	SAVAL	Laboratorio Saval S.A.
5309	7308	SYSTANE	Oft. Sol. Estéril x 15ml	1	0			Oft.	Sol.	0	0	15	2	ALCON	Laboratorios Alcon Chile Ltda.
5310	7309	ASPIRINA FORTE	650mg Comp. x 20	2	650	mg			Comp.	20	0	0	8	BAYER	Bayer S.A.
5311	7309	ASPIRINA FORTE	650mg Comp. x 40	3	650	mg			Comp.	40	0	0	8	BAYER	Bayer S.A.
5312	7309	ASPIRINA FORTE	650mg Comp. x 80	1	650	mg			Comp.	80	0	0	8	BAYER	Bayer S.A.
5313	7310	AVANDAMET	2 /1000mg Comp. x 56	5	2				Comp.	56	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5314	7310	AVANDAMET	2 /500mg Comp. x 56	2	2				Comp.	56	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5315	7310	AVANDAMET	4 /1000mg Comp. x 56	6	4				Comp.	56	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5316	7310	AVANDAMET	4 /500mg Comp. x 56	4	4				Comp.	56	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5317	7311	ENFAMIL 2 PREMIUM	Lata x 400g	1	0				Lata	0	0	400	48	MEAD JOHNSON	Ver Laboratorio SAVAL
5318	7311	ENFAMIL 2 PREMIUM	Lata x 400g (Proyec. Premo)	3	0				Lata	0	0	400	48	MEAD JOHNSON	Ver Laboratorio SAVAL
5319	7311	ENFAMIL 2 PREMIUM	Lata x 900g	2	0				Lata	0	0	900	48	MEAD JOHNSON	Ver Laboratorio SAVAL
5320	7311	ENFAMIL 2 PREMIUM	Lata x 900g (Proyec. Premo)	4	0				Lata	0	0	900	48	MEAD JOHNSON	Ver Laboratorio SAVAL
5321	7313	DOLORUB EN PARCHE	Cápsico Parche x 1 Piel normal	2	0				Parche	1	0	0	47	MAVER	Laboratorios Maver S.A.
5322	7315	TACE	0.75mg Comp. Rec. x 2	1	0,75	mg			Comp.	2	0	0	40	LAFI	Ver RECALCINE
5323	7316	VFEND	200mg Amp. x 1	3	200	mg			Amp.	1	0	0	57	PFIZER	Laboratorio Pfizer de Chile S.A.
5324	7316	VFEND	200mg Tab. x 10	1	200	mg			Tab.	10	0	0	57	PFIZER	Laboratorio Pfizer de Chile S.A.
5325	7316	VFEND	50mg Tab. x 10	2	50	mg			Tab.	10	0	0	57	PFIZER	Laboratorio Pfizer de Chile S.A.
5326	7322	DICIL	1% Spray x 30ml	4	1	%			Spray	0	0	30	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5327	7322	DICIL	250mg Comp. Ran. x 14	1	250	mg			Comp.	14	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5328	7322	DICIL	250mg Comp. Ran. x 28	2	250	mg			Comp.	28	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5329	7323	DICIL CREMA 1%	1% Tubo x 15g	1	1	%			Tubo	0	0	15	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5330	7324	ISKIMIL	75mg Comp. Rec. x 30	1	75	mg			Comp.	30	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5331	7325	KLINA	Gel x 30g	1	0				Gel	0	0	30	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5332	7328	BANTIX	2% Derm. Crema x 15g	3	2	%		Derm.	Crema	0	0	15	166	MEDIDERM	Ver RECALCINE
5333	7328	BANTIX	2% Pomo Ung. x 15g	1	2	%			Ung.	0	0	15	166	MEDIDERM	Ver RECALCINE
5334	7328	BANTIX	Nasal Ung. x 3g	2	0			Nasal	Ung.	0	0	3	166	MEDIDERM	Ver RECALCINE
5335	7329	FLUSONA CREMA	50mg Pomo Crema x 15g	1	50	mg			Crema	0	0	15	166	MEDIDERM	Ver RECALCINE
5336	7330	MEZALIT	5mg Comp. Snap-On x 30	1	5	mg			Comp.	30	0	0	177	BIOPHARM	Ver RECALCINE
5337	7330	MEZALIT	5mg Comp. Snap-On x 60	2	5	mg			Comp.	60	0	0	177	BIOPHARM	Ver RECALCINE
5338	7331	VITIS PASTA DENTIFRICA	Orthodontic Pasta x 130g	4	0				Pasta	0	0	130	116	DENTAID	Laboratorios Dentaid S.A.
5339	7331	VITIS PASTA DENTIFRICA	Pasta x 130g Menta	1	0				Pasta	0	0	130	116	DENTAID	Laboratorios Dentaid S.A.
5340	7332	ATORLIP	10mg Comp. Ran. x 30	1	10	mg			Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5341	7332	ATORLIP	20mg Comp. Ran. x 30	2	20	mg			Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5342	7333	SERONEX	100mg Comp. Ran. x 30	2	100	mg			Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5343	7333	SERONEX	50mg Comp. Ran. x 30	1	50	mg			Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5344	7334	SUBELAN XR	LP 150mg Comp. x 30	3	150	mg	LP		Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5345	7334	SUBELAN XR	LP 37.5mg Caps. x 30	1	37,5	mg	LP		Caps.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5346	7334	SUBELAN XR	LP 75mg Comp. x 30	2	75	mg	LP		Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5347	7335	PRESOVASC	10mg Comp. Ran. x 30	2	10	mg			Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5348	7335	PRESOVASC	5mg Comp. Ran. x 30	1	5	mg			Comp.	30	0	0	178	PHARMAVITA	Laboratorios Pharmavita S.A.
5349	7338	DRINAMIL	Comp. x 30	1	0				Comp.	30	0	0	76	SANITAS	Instituto Sanitas S.A.
5350	7340	DOLOFAR 100MG	100mg Comp. Rec. x 20	1	100	mg			Comp.	20	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5351	7341	LIRACOL SUSPENSION ORAL	Fco. x 100ml	1	0				Fco.	0	0	100	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5352	7342	FUNGOPIROX CREMA 1%	1% Crema x 20g	1	1	%			Crema	0	0	20	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5353	7344	PERVIORAL	500mg Comp. x 10	1	500	mg			Comp.	10	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5354	7344	PERVIORAL	500mg Comp. x 42	2	500	mg			Comp.	42	0	0	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5355	7346	GLEMAZ	4mg Comp. Flexidosis x 30	2	4	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
5356	7347	NASTIZOL DIA-NOCHE	Comp. x 18 12Cpr.Día-6Cpr.Noche	1	0				Comp.	18	0	0	62	BAGO	Laboratorios Bagó S.A.
5357	7348	T4 BAGO	100mcg Comp. x 100	2	100	mcg			Comp.	100	0	0	62	BAGO	Laboratorios Bagó S.A.
5358	7348	T4 BAGO	100mcg Comp. x 50	1	100	mcg			Comp.	50	0	0	62	BAGO	Laboratorios Bagó S.A.
5359	7348	T4 BAGO	150mcg Comp. x 50	3	150	mcg			Comp.	50	0	0	62	BAGO	Laboratorios Bagó S.A.
5360	7348	T4 BAGO	50mcg Comp. x 50	4	50	mcg			Comp.	50	0	0	62	BAGO	Laboratorios Bagó S.A.
5361	7349	DIAGLITAB	500mg Comp. Rec. x 30	2	500	mg			Comp.	30	0	0	40	LAFI	Ver RECALCINE
5362	7349	DIAGLITAB	850mg Comp. Rec. x 30	1	850	mg			Comp.	30	0	0	40	LAFI	Ver RECALCINE
5363	7353	TAPSIN COMPUESTO D.N.	Caps. x 18 12Caps.Día y 6Caps.Noche	1	0				Caps.	18	0	0	47	MAVER	Laboratorios Maver S.A.
5364	7354	NUVARING	Sobres Anillo x 1	1	0				Sobres	1	0	0	79	SCHERING PL	Laboratorio Schering Plough
5365	7355	SENEXON	50mg Comp. x 30	1	50	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5366	7355	SENEXON	75mg Comp. x 30	2	75	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5367	7356	SENEXON SR	LP 150mg Comp. Rec. x 30	2	150	mg	LP		Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5368	7356	SENEXON SR	LP 37.5mg Comp. Rec. x 30	3	37,5	mg	LP		Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5369	7356	SENEXON SR	LP 75mg Comp. Rec. x 30	1	75	mg	LP		Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5370	7357	ZYMAR	0.3% Oft. Sol. Estéril x 5ml	1	0,3	%		Oft.	Sol.	0	0	5	3	ALLERGAN	Laboratorios Allergan Ltda.
5371	7359	LIPISTAT	Blst. Caps. x 60	1	0				Caps.	60	0	0	37	KNOP	Knop Laboratorios Ltda.
5372	7359	LIPISTAT	Blst. Comp. x 24	2	0				Comp.	24	0	0	37	KNOP	Knop Laboratorios Ltda.
5373	7360	LUMBOPLEX	Blst. Comp. x 40	1	0				Comp.	40	0	0	37	KNOP	Knop Laboratorios Ltda.
5374	7362	SILIK	Blst. Comp. x 40	1	0				Comp.	40	0	0	37	KNOP	Knop Laboratorios Ltda.
5375	7363	BIOCORD-E FLUIDCAPS	Caps. Blandas x 30	1	0				Caps.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5376	7364	CALFETOS	20mg /5ml Fco. Jbe. x 100ml	1	20	mg			Jbe.	0	0	100	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5377	7365	MEDIDOS	Vag. Ov. x 10	1	0			Vag.	Ov.	10	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5378	7366	FUZEON	90mg Vial x 60	1	90	mg			Vial	60	0	0	68	ROCHE	Productos Roche Ltda.
5379	7370	NEUTROGENA LINEA NEUTROGENA MEN	Face Lotion After Shave x 73g	2	0					0	0	73	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5380	7370	NEUTROGENA LINEA NEUTROGENA MEN	Face Scrub x 123ml	3	0					0	0	123	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5381	7370	NEUTROGENA LINEA NEUTROGENA MEN	Gel Spray x 198g p/Afeitar	1	0				Gel	0	0	198	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5382	7370	NEUTROGENA LINEA NEUTROGENA MEN	Triple Protect FPS 20 Face Lotion x 50ml	4	20		FPS			0	0	50	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5383	7373	RECAMICINA	500mg Comp. Rec. x 10	3	500	mg			Comp.	10	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5384	7373	RECAMICINA	500mg Comp. Rec. x 14	1	500	mg			Comp.	14	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5385	7373	RECAMICINA	500mg Comp. Rec. x 20	4	500	mg			Comp.	20	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5386	7373	RECAMICINA	500mg Comp. Rec. x 7	2	500	mg			Comp.	7	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5387	7373	RECAMICINA	750mg Comp. Rec. x 10	7	750	mg			Comp.	10	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5388	7373	RECAMICINA	750mg Comp. Rec. x 5	5	750	mg			Comp.	5	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5389	7373	RECAMICINA	750mg Comp. Rec. x 7	6	750	mg			Comp.	7	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5390	7378	ACERDIL	10mg Comp. x 30 c/porta Blst.	3	10	mg			Comp.	30	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5391	7378	ACERDIL	10mg Tab. x 20	5	10	mg			Tab.	20	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5392	7378	ACERDIL	20mg Comp. x 30 c/porta Blst.	4	20	mg			Comp.	30	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5393	7378	ACERDIL	20mg Tab. x 20	6	20	mg			Tab.	20	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5394	7378	ACERDIL	5mg Comp. x 30 c/porta Blst.	2	5	mg			Comp.	30	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5395	7381	IBUPIRAC FLU	Comp. Rec. x 10	1	0				Comp.	10	0	0	83	CHEMOPHARMA	Ver SANITAS
5396	7381	IBUPIRAC FLU	Oral Susp. x 100ml	2	0			Oral	Susp.	0	0	100	83	CHEMOPHARMA	Ver SANITAS
5397	7382	IBUPIRAC FLU FORTE	Comp. Rec. x 10	1	0				Comp.	10	0	0	83	CHEMOPHARMA	Ver SANITAS
5398	7382	IBUPIRAC FLU FORTE	Oral Susp. x 100ml	2	0			Oral	Susp.	0	0	100	83	CHEMOPHARMA	Ver SANITAS
5399	7384	CUIDADO INTIMO	Env. x 250ml	1	0				Env.	0	0	250	7	BEIERSDORF	Beiersdorf S.A.
5400	7385	BAYCIP XR	1g Comp. x 10	3	1	g			Comp.	10	0	0	8	BAYER	Bayer S.A.
5401	7385	BAYCIP XR	1g Comp. x 7	4	1	g			Comp.	7	0	0	8	BAYER	Bayer S.A.
5402	7386	TRANSTEC	35mcg Caja Parche x 5	1	35	mcg			Parche	5	0	0	30	GRÜNENTHAL	Grünenthal Chilena Ltda.
5403	7387	CIALIS	10mg Comp. x 4	4	10	mg			Comp.	4	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
5404	7387	CIALIS	20mg Comp. x 1	1	20	mg			Comp.	1	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
5405	7387	CIALIS	20mg Comp. x 2	2	20	mg			Comp.	2	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
5406	7387	CIALIS	20mg Comp. x 4	3	20	mg			Comp.	4	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
5407	7387	CIALIS	5mg Comp. x 28	5	5	mg			Comp.	28	0	0	120	ELI LILLY	Eli Lilly de Chile Ltda.
5408	7388	KOPODEX	1000mg Comp. Rec. x 30	3	1000	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5409	7388	KOPODEX	500mg Comp. Rec. x 30	1	500	mg			Comp.	30	0	0	112	DRUGTECH	Ver RECALCINE
5410	7388	KOPODEX	500mg Comp. Rec. x 60	2	500	mg			Comp.	60	0	0	112	DRUGTECH	Ver RECALCINE
5411	7388	KOPODEX	Sol. x 120ml	4	0				Sol.	0	0	120	112	DRUGTECH	Ver RECALCINE
5412	7389	AROXAT CR	12.5mg Comp. x 30	1	12,5	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5413	7389	AROXAT CR	25mg Comp. x 30	2	25	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5414	7390	AUGMENTIN ES-600	Env. x 100ml	2	0				Env.	0	0	100	25	GLAXOSMITHKLINE	GlaxoSmithKline
5415	7390	AUGMENTIN ES-600	Env. x 50ml	1	0				Env.	0	0	50	25	GLAXOSMITHKLINE	GlaxoSmithKline
5416	7391	LAMICTAL DISPERSABLES	100mg Comp. x 30	4	100	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5417	7391	LAMICTAL DISPERSABLES	200mg Comp. x 30	5	200	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5418	7391	LAMICTAL DISPERSABLES	25mg Comp. x 30	2	25	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5419	7391	LAMICTAL DISPERSABLES	50mg Comp. x 30	3	50	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5420	7391	LAMICTAL DISPERSABLES	5mg Comp. x 30	1	5	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
5421	7393	CRESTOR	10mg Comp. Rec. x 28	1	10	mg			Comp.	28	0	0	121	ASTRAZENECA	AstraZeneca S.A.
5422	7393	CRESTOR	20mg Comp. Rec. x 28	2	20	mg			Comp.	28	0	0	121	ASTRAZENECA	AstraZeneca S.A.
5423	7393	CRESTOR	40mg Comp. Rec. x 28	3	40	mg			Comp.	28	0	0	121	ASTRAZENECA	AstraZeneca S.A.
5424	7394	IRESSA	250mg Comp. Rec. x 30	1	250	mg			Comp.	30	0	0	121	ASTRAZENECA	AstraZeneca S.A.
5425	7395	EBIXA	10mg Tab. x 56	1	10	mg			Tab.	56	0	0	174	LUNDBECK CHILE	Lundbeck Chile
5426	7395	EBIXA	20mg Tab. x 28	3	20	mg			Tab.	28	0	0	174	LUNDBECK CHILE	Lundbeck Chile
5427	7396	ERBITUX	100mg Vial x 20ml	1	100	mg			Vial	0	0	20	50	MERCK	Merck S.A.
5428	7396	ERBITUX	500mg Vial x 100ml	2	500	mg			Vial	0	0	100	50	MERCK	Merck S.A.
5429	7397	NEUROCAM	Comp. x 10	1	0				Comp.	10	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5430	7399	RIGOTAX-D	Caps. x 10	1	0				Caps.	10	0	0	60	PRATER	Laboratorio Prater S.A.
5431	7399	RIGOTAX-D	Caps. x 30	2	0				Caps.	30	0	0	60	PRATER	Laboratorio Prater S.A.
5432	7400	BIOCORD ACTIVE	Fco. Fluid Caps. x 30	1	0				Caps.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5433	7401	VESNIDAN	Comp. Rec. x 30	1	0				Comp.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5434	7401	VESNIDAN	Comp. Rec. x 60	2	0				Comp.	60	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5435	7402	WALIX	600mg Comp. Rec. x 20	1	600	mg			Comp.	20	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
5436	7403	IXEL	25mg Caps. x 14	1	25	mg			Caps.	14	0	0	82	SILESIA	Laboratorios Silesia S.A.
5437	7403	IXEL	50mg Caps. x 28	2	50	mg			Caps.	28	0	0	82	SILESIA	Laboratorios Silesia S.A.
5438	7404	EVRA	Parche x 3	1	0				Parche	3	0	0	36	JANSSEN-CILAG	Janssen-Cilag
5439	7405	RESTASIS	Caja Vial Unidosis x 30	1	0				Vial	30	0	0	3	ALLERGAN	Laboratorios Allergan Ltda.
5440	7408	DEGRALER	5mg Comp. Rec. x 10	1	5	mg			Comp.	10	0	0	62	BAGO	Laboratorios Bagó S.A.
5441	7408	DEGRALER	5mg Comp. Rec. x 30	2	5	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
5442	7409	DIAPRESAN	100mg Comp. x 30	2	100	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
5443	7410	GLICENEX	500mg Comp. x 30	1	500	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
5444	7410	GLICENEX	850mg Comp. x 30	2	850	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
5445	7410	GLICENEX	850mg Comp. x 60	3	850	mg			Comp.	60	0	0	62	BAGO	Laboratorios Bagó S.A.
5446	7413	REYATAZ	200mg Caps. x 60	2	200	mg			Caps.	60	0	0	85	BMS	Bristol Myers Squibb (BMS)
5447	7413	REYATAZ	300mg Caps. x 30	3	300	mg			Caps.	30	0	0	85	BMS	Bristol Myers Squibb (BMS)
5448	7414	LAVASEPT	Pan x 90g	1	0					0	0	90	27	FARMO QUIMICA	Farmo Química del Pacífico S.A.
5449	7416	CROMIDIN	0.03% Ung. x 15g	1	0,03	%			Ung.	0	0	15	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5450	7416	CROMIDIN	0.1% Ung. x 15g	3	0,1	%			Ung.	0	0	15	158	ROYAL PHARMA	Royal Pharma (Línea de Alpes Chemie S.A.)
5451	7418	FLEXURE	Sobres x 35	2	0				Sobres	35	0	0	50	MERCK	Merck S.A.
5452	7419	RIZE	10mg Comp. x 30	2	10	mg			Comp.	30	0	0	82	SILESIA	Laboratorios Silesia S.A.
5453	7419	RIZE	5mg Comp. x 30	1	5	mg			Comp.	30	0	0	82	SILESIA	Laboratorios Silesia S.A.
5454	7420	DOLO WINASORB	Comp. Rec. x 10	1	0				Comp.	10	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5455	7421	DELGADOL FIBRA	Comp. x 60	1	0				Comp.	60	0	0	203	K2 HEALTH & WEL	K2 Health & Wellness - Ver RECALCINE
5456	7422	ESALDOX	100mcg Comp. Ran. x 50	3	100	mcg			Comp.	50	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5457	7422	ESALDOX	50mcg Comp. Ran. x 50	1	50	mcg			Comp.	50	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5458	7422	ESALDOX	75mcg Comp. Ran. x 50	2	75	mcg			Comp.	50	0	0	64	RECALCINE	Laboratorios Recalcine S.A.
5459	7423	ALLEDRYL-D	Inf. Fco. Jbe. x 120ml	1	0		Inf.		Jbe.	0	0	120	60	PRATER	Laboratorio Prater S.A.
5460	7423	ALLEDRYL-D	LP Caps. x 10	2	0		LP		Caps.	10	0	0	60	PRATER	Laboratorio Prater S.A.
5461	7423	ALLEDRYL-D	LP Caps. x 20	3	0		LP		Caps.	20	0	0	60	PRATER	Laboratorio Prater S.A.
5462	7424	INFOR JARABE ADULTO	Fco. x 120ml	1	0				Fco.	0	0	120	60	PRATER	Laboratorio Prater S.A.
5463	7426	VIPROXIL	5mg Fco. Got. x 15ml	1	5	mg			Got.	0	0	15	4	ANDROMACO	Laboratorios Andrómaco S.A.
5464	7427	ALERTOP-D	Caps. x 10	1	0				Caps.	10	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
5465	7427	ALERTOP-D	Caps. x 30	2	0				Caps.	30	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
5466	7429	LUBRIDERM REAFIRMANTE	Env. x 200ml	1	0				Env.	0	0	200	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5467	7429	LUBRIDERM REAFIRMANTE	Env. x 400ml	2	0				Env.	0	0	400	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5468	7429	LUBRIDERM REAFIRMANTE	Mano Antiedad	3	0					0	0	0	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
5469	7430	CEFIRAX	100mg Polvo p/ Susp. x 75ml	1	100	mg			Susp.	0	0	75	77	SAVAL	Laboratorio Saval S.A.
5470	7430	CEFIRAX	200mg Comp. x 10	2	200	mg			Comp.	10	0	0	77	SAVAL	Laboratorio Saval S.A.
5471	7430	CEFIRAX	200mg Comp. x 20	3	200	mg			Comp.	20	0	0	77	SAVAL	Laboratorio Saval S.A.
5472	7431	FORTEO	Iny. SC Inyector x 3ml	1	0			Iny.		0	0	3	120	ELI LILLY	Eli Lilly de Chile Ltda.
5473	7432	XIGRIS	20mg Vial x 20ml	1	20	mg			Vial	0	0	20	120	ELI LILLY	Eli Lilly de Chile Ltda.
5474	7432	XIGRIS	5mg Vial x 5ml	2	5	mg			Vial	0	0	5	120	ELI LILLY	Eli Lilly de Chile Ltda.
5475	7433	VIPLAN COMPUESTO	Oral Fco. Gotas x 15ml	1	0			Oral	Gotas	0	0	15	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
5476	7434	ACIDO BORICO	Polvo x 10g	1	0				Polvo	0	0	10	91	VOLTA	Laboratorio Volta Ltda.
5477	7436	ANIS ESTRELLA	Env. Sobres x 4g	1	0				Sobres	0	0	4	91	VOLTA	Laboratorio Volta Ltda.
5478	7436	ANIS ESTRELLA	Env. Sobres x 5 x 4g	2	0				Sobres	5	0	4	91	VOLTA	Laboratorio Volta Ltda.
5479	7441	CLORURO DE MAGNESIO	Env. x 30g	1	0				Env.	0	0	30	91	VOLTA	Laboratorio Volta Ltda.
5480	7442	FLORES PECTORALES	Env. x 15g	1	0				Env.	0	0	15	91	VOLTA	Laboratorio Volta Ltda.
