DESCRIPTIONID_VTM;VTM;CuentaDeVMP;Acumulado;GRUPO VTM
10440931000999110;PREPARADO CON PARACETAMOL Y OXICODONA;1;5178;GRUPO 52
7168471000999119;PREPARADO CON PARACETAMOL Y PENTOXIVERINA;1;5179;GRUPO 52
10421781000999115;PREPARADO CON PARACETAMOL Y PIROXICAM;1;5180;GRUPO 52
10438881000999115;PREPARADO CON PARACETAMOL Y PSEUDOEFEDRINA;4;5184;GRUPO 52
10316201000999110;PREPARADO CON PARACETAMOL Y TRAMADOL;1;5185;GRUPO 52
10418351000999112;PREPARADO CON PARACETAMOL Y VITAMINA C;2;5187;GRUPO 52
10778331000999118;PREPARADO CON PARACETAMOL, PAMABROM Y PIRILAMINA;1;5188;GRUPO 52
10464541000999113;PREPARADO CON PARACETAMOL, PSEUDOEFEDRINA Y BROMHEXINA;1;5189;GRUPO 52
10496211000999115;PREPARADO CON PARAFINA SOLIDA;3;5192;GRUPO 52
7168601000999114;PREPARADO CON PARGEVERINA;6;5198;GRUPO 52
10282521000999112;PREPARADO CON PARGEVERINA Y CLONIXINATO DE LISINA;1;5199;GRUPO 52
10472411000999111;PREPARADO CON PARGEVERINA Y DIHIDROXIBUTILETER;2;5201;GRUPO 52
7226711000999114;PREPARADO CON PARICALCITOL;2;5203;GRUPO 53
10784871000999110;PREPARADO CON PARNAPARINA SODICA;3;5206;GRUPO 53
7235691000999118;PREPARADO CON PAROXETINA;10;5216;GRUPO 53
10428371000999112;PREPARADO CON PASSIFLORA Y VALERIANA;2;5218;GRUPO 53
10403941000999115;PREPARADO CON PASTA KARAYA;5;5223;GRUPO 53
12497061000999117;PREPARADO CON PAZOPANIB;2;5225;GRUPO 53
7168791000999114;PREPARADO CON PEFLOXACINA;2;5227;GRUPO 53
6982771000999114;PREPARADO CON PEGASPARGASA;1;5228;GRUPO 53
6982871000999118;PREPARADO CON PEGVISOMANT;2;5230;GRUPO 53
6982891000999117;PREPARADO CON PEMETREXED;2;5232;GRUPO 53
7301821000999119;PREPARADO CON PEMOLINA;1;5233;GRUPO 53
11096671000999112;PREPARADO CON PENCICLOVIR;1;5234;GRUPO 53
10326181000999118;PREPARADO CON PENICILAMINA;1;5235;GRUPO 53
10589011000999112;PREPARADO CON PENICILINA G BENZATINICA;2;5237;GRUPO 53
6982911000999115;PREPARADO CON PENTAMIDINA;1;5238;GRUPO 53
8289471000999119;PREPARADO CON PENTOSAN POLISULFATO DE SODIO;1;5239;GRUPO 53
6982931000999113;PREPARADO CON PENTOXIFILINA;5;5244;GRUPO 53
10475121000999119;PREPARADO CON PENTOXIFILINA Y PROCIANIDINA;1;5245;GRUPO 53
11035631000999112;PREPARADO CON PERBORATO DE SODIO Y TIMOL;3;5248;GRUPO 53
10647851000999110;PREPARADO CON PERCLORURO FERRICO;2;5250;GRUPO 53
8289091000999112;PREPARADO CON PERGOLIDA;3;5253;GRUPO 53
10432421000999118;PREPARADO CON PERICIAZINA;3;5256;GRUPO 53
7160371000999112;PREPARADO CON PERINDOPRIL;3;5259;GRUPO 53
10451831000999110;PREPARADO CON PERINDOPRIL E INDAPAMIDA;5;5264;GRUPO 53
12433781000999114;PREPARADO CON PERINDOPRIL Y AMLODIPINA;4;5268;GRUPO 53
10469491000999117;PREPARADO CON PERMANGANATO DE POTASIO;2;5270;GRUPO 53
8280731000999116;PREPARADO CON PERMETRINA;3;5273;GRUPO 53
11056221000999116;PREPARADO CON PERMETRINA Y ACIDO ACETICO;1;5274;GRUPO 53
10363781000999115;PREPARADO CON PERMETRINA Y BENZOCAINA;2;5276;GRUPO 53
10896171000999113;PREPARADO CON PERMETRINA Y MALATION;1;5277;GRUPO 53
11030671000999119;PREPARADO CON PEROXIDO DE BENZOILO;4;5281;GRUPO 53
11084221000999119;PREPARADO CON PEROXIDO DE CARBAMIDA;1;5282;GRUPO 53
8284881000999118;PREPARADO CON PICOSULFATO DE SODIO;10;5292;GRUPO 53
10853101000999115;PREPARADO CON PICOSULFATO DE SODIO Y ACIDO TARTARICO;1;5293;GRUPO 53
7187391000999111;PREPARADO CON PICOSULFATO SODICO Y VASELINA BLANDA;5;5298;GRUPO 53
8644021000999116;PREPARADO CON PIDOLATO DE CALCIO;2;5300;GRUPO 53
11036861000999112;PREPARADO CON PIDOLATO DE CALCIO Y CARBONATO DE CALCIO;1;5301;GRUPO 54
10476331000999111;PREPARADO CON PIDOLATO DE MAGNESIO;3;5304;GRUPO 54
8285161000999116;PREPARADO CON PIMECROLIMUS;1;5305;GRUPO 54
10325721000999110;PREPARADO CON PIMOZIDA;2;5307;GRUPO 54
10326011000999113;PREPARADO CON PIOGLITAZONA;3;5310;GRUPO 54
10446451000999112;PREPARADO CON PIOGLITAZONA Y METFORMINA;2;5312;GRUPO 54
6982961000999117;PREPARADO CON PIPERACILINA;2;5314;GRUPO 54
6983011000999111;PREPARADO CON PIPERACILINA Y TAZOBACTAM;2;5316;GRUPO 54
6982981000999114;PREPARADO CON PIPOTIAZINA;2;5318;GRUPO 54
6983041000999110;PREPARADO CON PIRACETAM;3;5321;GRUPO 54
8934921000999119;PREPARADO CON PIRAZINAMIDA;3;5324;GRUPO 54
8682421000999110;PREPARADO CON PIRIBEDIL;1;5325;GRUPO 54
6913621000999111;PREPARADO CON PIRIDOXINA;5;5330;GRUPO 54
10433711000999111;PREPARADO CON PIRIDOXINA TIAMINA Y HIDROXICOBALAMINA;2;5332;GRUPO 54
11185701000999114;PREPARADO CON PIRIDOXINA Y ACEITE DE CADE;1;5333;GRUPO 54
7170301000999110;PREPARADO CON PIRIDOXINA Y ARGININA;3;5336;GRUPO 54
6913261000999116;PREPARADO CON PIRIDOXINA Y CIANOCOBALAMINA;3;5339;GRUPO 54
10268851000999118;PREPARADO CON PIRIDOXINA Y CITRATO DE MAGNESIO;2;5341;GRUPO 54
10447691000999119;PREPARADO CON PIRIDOXINA Y DIHIDROERGOTOXINA;1;5342;GRUPO 54
10424561000999119;PREPARADO CON PIRIDOXINA Y FOSFATO SODICO;1;5343;GRUPO 54
10425601000999115;PREPARADO CON PIRIDOXINA Y LEUCINA;1;5344;GRUPO 54
7170181000999116;PREPARADO CON PIRIDOXINA Y LEVOGLUTAMIDA;3;5347;GRUPO 54
10476291000999117;PREPARADO CON PIRIDOXINA Y LISINA;1;5348;GRUPO 54
6913041000999112;PREPARADO CON PIRIDOXINA Y TIAMINA;18;5366;GRUPO 54
10312481000999116;PREPARADO CON PIRIDOXINA, TIAMINA Y CIANOCOBALAMINA;4;5370;GRUPO 54
10318161000999116;PREPARADO CON PIRIMETAMINA;4;5374;GRUPO 54
10421191000999118;PREPARADO CON PIRITINOL;1;5375;GRUPO 54
10431991000999118;PREPARADO CON PIRITINOL Y ACIDO 4 AMINO 3 HIDROXIBUTIRICO;1;5376;GRUPO 54
10857731000999119;PREPARADO CON PIRITIONA CINCICA;5;5381;GRUPO 54
10857791000999115;PREPARADO CON PIRITIONA CINCICA Y ACEITE DE CADE;1;5382;GRUPO 54
10883771000999118;PREPARADO CON PIRITIONA CINCICA Y AMINOACIDOS;1;5383;GRUPO 54
11186681000999117;PREPARADO CON PIROCTONA Y CLIMBAZOL;1;5384;GRUPO 54
6914071000999115;PREPARADO CON PIROXICAM;6;5390;GRUPO 54
10439411000999115;PREPARADO CON PIROXICAM Y ACIDO ASCORBICO;3;5393;GRUPO 54
7172071000999116;PREPARADO CON PIROXICAM Y BAMETAN;1;5394;GRUPO 54
10328551000999117;PREPARADO CON PIROXICAM Y CARISOPRODOL;3;5397;GRUPO 54
10417731000999115;PREPARADO CON PIROXICAM Y CIANOCOBALAMINA;1;5398;GRUPO 54
10433231000999112;PREPARADO CON PIROXICAM Y CLORZOXAZONA;1;5399;GRUPO 54
10438991000999112;PREPARADO CON PIZOTIFENO;1;5400;GRUPO 54
10436061000999119;PREPARADO CON PLANTAGO;2;5402;GRUPO 55
10590881000999116;PREPARADO CON PLANTAGO Y CASSIA;2;5404;GRUPO 55
10608931000999117;PREPARADO CON PODOFILINA;22;5426;GRUPO 55
10430701000999119;PREPARADO CON PODOFILINO Y CASCARA SAGRADA;1;5427;GRUPO 55
10433361000999113;PREPARADO CON POLEN;2;5429;GRUPO 55
10475911000999111;PREPARADO CON POLEN Y CERNILTON;1;5430;GRUPO 55
10420861000999112;PREPARADO CON POLICARBOFILO;3;5433;GRUPO 55
10435641000999116;PREPARADO CON POLICOSANOL;1;5434;GRUPO 55
8643971000999118;PREPARADO CON POLICRESULENO;2;5436;GRUPO 55
10386011000999117;PREPARADO CON POLICRESULENO Y CINCOCAINA;3;5439;GRUPO 55
8636421000999118;PREPARADO CON POLIESTIRENO SULFONATO DE CALCIO;10;5449;GRUPO 55
7149111000999115;PREPARADO CON POLIETILENGLICOL;1;5450;GRUPO 55
7149321000999112;PREPARADO CON POLIETILENGLICOL 4000;1;5451;GRUPO 55
10360311000999115;PREPARADO CON POLIGELINA;1;5452;GRUPO 55
11041881000999113;PREPARADO CON POLIMIXINA B, NEOMICINA, HIDROCORTISONA Y LIDOCAINA;1;5453;GRUPO 55
11082031000999115;PREPARADO CON POLISORBATO;1;5454;GRUPO 55
10494661000999110;PREPARADO CON POLIVIDONA;1;5455;GRUPO 55
11217031000999114;PREPARADO CON POLOXAMERO Y BIGUANIDA;3;5458;GRUPO 55
7234991000999110;PREPARADO CON POLYPODIUM LEUCOTOMOS;1;5459;GRUPO 55
11008551000999119;PREPARADO CON PORACTANT ALFA;2;5461;GRUPO 55
10371261000999112;PREPARADO CON POSACONAZOL;1;5462;GRUPO 55
11314681000999115;PREPARADO CON POVIDONA IODO;25;5487;GRUPO 55
10556121000999115;PREPARADO CON PRALIDOXIMA;1;5488;GRUPO 55
8283051000999116;PREPARADO CON PRAMIPEXOL;8;5496;GRUPO 55
9413471000999118;PREPARADO CON PRASUGREL;2;5498;GRUPO 55
10327181000999115;PREPARADO CON PRAVASTATINA;3;5501;GRUPO 55
10437831000999115;PREPARADO CON PRAZIQUANTEL;1;5502;GRUPO 56
10414291000999116;PREPARADO CON PRAZOSINA;6;5508;GRUPO 56
11017981000999116;PREPARADO CON PREDNICARBATO;1;5509;GRUPO 56
8283551000999114;PREPARADO CON PREDNISOLONA;1;5510;GRUPO 56
10448161000999118;PREPARADO CON PREDNISOLONA TIAMINA Y CIANOCOBALAMINA;1;5511;GRUPO 56
11016911000999113;PREPARADO CON PREDNISOLONA Y CINCOCAINA;3;5514;GRUPO 56
11266071000999110;PREPARADO CON PREDNISOLONA Y LIDOCAINA;1;5515;GRUPO 56
10323971000999112;PREPARADO CON PREDNISONA;8;5523;GRUPO 56
10430511000999110;PREPARADO CON PREDNISONA Y  PIROXICAM;1;5524;GRUPO 56
10307431000999116;PREPARADO CON PREGABALINA;3;5527;GRUPO 56
7153951000999117;PREPARADO CON PRIDINOL;1;5528;GRUPO 56
10323461000999110;PREPARADO CON PRIMIDONA;1;5529;GRUPO 56
6915221000999113;PREPARADO CON PROCAINA;1;5530;GRUPO 56
11260551000999113;PREPARADO CON PROCAINA Y CREOSOTA;2;5532;GRUPO 56
10415611000999110;PREPARADO CON PROCARBAZINA;1;5533;GRUPO 56
10472141000999118;PREPARADO CON PROCIANIDINA;3;5536;GRUPO 56
6916601000999111;PREPARADO CON PROGESTERONA;5;5541;GRUPO 56
6916661000999112;PREPARADO CON PROGESTERONA Y ESTRADIOL;3;5544;GRUPO 56
10542821000999114;PREPARADO CON PROGESTERONA Y SUCCINATO DE ESTRIOL;1;5545;GRUPO 56
10420821000999119;PREPARADO CON PROGLUMETACINA;1;5546;GRUPO 56
7248191000999117;PREPARADO CON PROMESTRIENO;2;5548;GRUPO 56
6916821000999115;PREPARADO CON PROMETAZINA;2;5550;GRUPO 56
8285251000999113;PREPARADO CON PROPAFENONA;2;5552;GRUPO 56
10794561000999119;PREPARADO CON PROPANIDIDA;1;5553;GRUPO 56
11040121000999113;PREPARADO CON PROPIFENAZONA Y CODEINA;1;5554;GRUPO 56
6916981000999110;PREPARADO CON PROPOFOL;3;5557;GRUPO 56
6917061000999117;PREPARADO CON PROPRANOLOL;12;5569;GRUPO 56
6917571000999115;PREPARADO CON PROTAMINA;1;5570;GRUPO 56
8637591000999115;PREPARADO CON PROTEINA;1;5571;GRUPO 56
10475471000999111;PREPARADO CON PROTEINA E HIDRATOS DE CARBONO;29;5600;GRUPO 56
10978881000999116;PREPARADO CON PROTEINAS CARBOHIDRATOS Y LIPIDOS;17;5617;GRUPO 57
11039701000999114;PREPARADO CON PROTEINAS DE SOJA;1;5618;GRUPO 57
11039501000999116;PREPARADO CON PROTEINAS DE SOJA Y CALCIO;1;5619;GRUPO 57
10746661000999117;PREPARADO CON PROTEINASA K;1;5620;GRUPO 57
10452411000999114;PREPARADO CON PROTEINSUCCINILATO DE HIERRO;2;5622;GRUPO 57
8308511000999110;PREPARADO CON PROTILERINA;1;5623;GRUPO 57
10538481000999112;PREPARADO CON PROXIMETACAINA;2;5625;GRUPO 57
8277431000999118;PREPARADO CON PSEUDOEFEDRINA;1;5626;GRUPO 57
7172181000999117;PREPARADO CON PSEUDOEFEDRINA Y BROMHEXINA;1;5627;GRUPO 57
11109041000999110;PREPARADO CON PSEUDOEFEDRINA Y BUTETAMATO;1;5628;GRUPO 57
10440611000999110;PREPARADO CON PSEUDOEFEDRINA Y CARBINOXAMINA;1;5629;GRUPO 57
10441001000999110;PREPARADO CON PSEUDOEFEDRINA Y DEXBROMFENIRAMINA;1;5630;GRUPO 57
10713451000999115;PREPARADO CON PSEUDOEFEDRINA Y EPINASTINA;1;5631;GRUPO 57
10423521000999114;PREPARADO CON PSEUDOEFEDRINA Y FEXOFENADINA;2;5633;GRUPO 57
10448611000999112;PREPARADO CON PSEUDOEFEDRINA Y TERFENADINA;1;5634;GRUPO 57
10421921000999117;PREPARADO CON PSEUDOEFEDRINA Y TRIPROLIDINA;1;5635;GRUPO 57
10510251000999113;PREPARADO CON PSYLLIUM;11;5646;GRUPO 57
10602751000999111;PREPARADO CON PSYLLIUM Y SENOSIDOS;2;5648;GRUPO 57
10883861000999115;PREPARADO CON PURCELINA Y LANOLINA;1;5649;GRUPO 57
10870961000999112;PREPARADO CON PURCELINA Y SALICILANILIDA;1;5650;GRUPO 57
10473931000999119;PREPARADO CON PYGEUM AFRICANUM;1;5651;GRUPO 57
7298121000999111;PREPARADO CON QUETIAPINA;8;5659;GRUPO 57
7196621000999116;PREPARADO CON QUINAPRIL;2;5661;GRUPO 57
10414941000999119;PREPARADO CON QUINESTROL;1;5662;GRUPO 57
10441131000999119;PREPARADO CON QUINESTROL Y ETINODIOL;2;5664;GRUPO 57
8284041000999115;PREPARADO CON QUININA;2;5666;GRUPO 57
7170621000999114;PREPARADO CON RABEPRAZOL;2;5668;GRUPO 57
8283941000999117;PREPARADO CON RALOXIFENO;1;5669;GRUPO 57
8539861000999114;PREPARADO CON RALTEGRAVIR;1;5670;GRUPO 57
7274361000999116;PREPARADO CON RALTITREXED;1;5671;GRUPO 57
7196631000999118;PREPARADO CON RAMIPRIL;4;5675;GRUPO 57
10452271000999117;PREPARADO CON RAMIPRIL Y FELODIPINO;2;5677;GRUPO 57
10456271000999116;PREPARADO CON RAMIPRIL Y HIDROCLOROTIAZIDA;2;5679;GRUPO 57
7132831000999110;PREPARADO CON RANELATO DE ESTRONCIO;2;5681;GRUPO 57
8228641000999112;PREPARADO CON RANIBIZUMAB;1;5682;GRUPO 57
6918781000999112;PREPARADO CON RANITIDINA;15;5697;GRUPO 57
10434511000999115;PREPARADO CON RANITIDINA Y PIRENZEPINA;1;5698;GRUPO 57
10553071000999111;PREPARADO CON RASAGILINA;1;5699;GRUPO 57
8308431000999116;PREPARADO CON REMIFENTANILO;1;5700;GRUPO 57
10342351000999113;PREPARADO CON REMIFENTANILO CLORHIDRATO;1;5701;GRUPO 58
8280851000999117;PREPARADO CON REPAGLINIDA;3;5704;GRUPO 58
8329641000999110;PREPARADO CON RESINA COLOFONIO Y ESENCIA DE TREMENTINA;1;5705;GRUPO 58
11034711000999113;PREPARADO CON RETAPAMULINA;1;5706;GRUPO 58
7160451000999114;PREPARADO CON RETINOL;20;5726;GRUPO 58
10388011000999116;PREPARADO CON RETINOL ACIDO BORICO OXIDO DE ZINC Y CLORURO DE BENZALCONIO;1;5727;GRUPO 58
10388471000999115;PREPARADO CON RETINOL ACIDO BORICO Y OXIDO CINC;2;5729;GRUPO 58
10945401000999117;PREPARADO CON RETINOL COLECALCIFEROL Y VITAMINA E;2;5731;GRUPO 58
8315191000999115;PREPARADO CON RETINOL Y ACIDO BORICO;1;5732;GRUPO 58
10469781000999110;PREPARADO CON RETINOL Y BETACAROTENO;1;5733;GRUPO 58
10966631000999111;PREPARADO CON RETINOL Y CLORURO DE BENZALCONIO;1;5734;GRUPO 58
10946901000999116;PREPARADO CON RETINOL Y COLECALCIFEROL;1;5735;GRUPO 58
10917371000999119;PREPARADO CON RETINOL Y TRIAMCINOLONA;1;5736;GRUPO 58
10415151000999118;PREPARADO CON RIBAVIRINA;1;5737;GRUPO 58
10538381000999116;PREPARADO CON RIBOFLAVINA;3;5740;GRUPO 58
10353261000999110;PREPARADO CON RIBOFLAVINA Y PIRIDOXINA;1;5741;GRUPO 58
10473121000999115;PREPARADO CON RICINO;1;5742;GRUPO 58
10435321000999119;PREPARADO CON RIFABUTINA;1;5743;GRUPO 58
8315221000999114;PREPARADO CON RIFAMICINA;2;5745;GRUPO 58
6919301000999114;PREPARADO CON RIFAMPICINA;9;5754;GRUPO 58
10317371000999111;PREPARADO CON RIFAMPICINA Y TRIMETOPRIMA COMPRIMIDO;1;5755;GRUPO 58
10448131000999114;PREPARADO CON RIFAXIMINA;1;5756;GRUPO 58
10472161000999119;PREPARADO CON RILMENIDINA;1;5757;GRUPO 58
10326921000999119;PREPARADO CON RILUZOL;1;5758;GRUPO 58
10419431000999117;PREPARADO CON RIMANTADINA;1;5759;GRUPO 58
10450371000999114;PREPARADO CON RIMONABANT;1;5760;GRUPO 58
10724941000999115;PREPARADO CON RISEDRONATO;1;5761;GRUPO 58
10467591000999110;PREPARADO CON RISEDRONATO CARBONATO DE CALCIO Y VITAMINA D3;1;5762;GRUPO 58
6919451000999119;PREPARADO CON RISPERIDONA;15;5777;GRUPO 58
6919511000999119;PREPARADO CON RITODRINA;2;5779;GRUPO 58
10315201000999118;PREPARADO CON RITONAVIR;3;5782;GRUPO 58
6919601000999116;PREPARADO CON RITUXIMAB;2;5784;GRUPO 58
9086091000999110;PREPARADO CON RIVAROXABAN;3;5787;GRUPO 58
8280961000999110;PREPARADO CON RIVASTIGMINA;5;5792;GRUPO 58
12704481000999116;PREPARADO CON ROFLUMILAST;1;5793;GRUPO 58
11314391000999112;PREPARADO CON ROMIPLOSTIM;1;5794;GRUPO 58
9414471000999115;PREPARADO CON ROPINIROL;7;5801;GRUPO 58
6919691000999110;PREPARADO CON ROPIVACAINA Y CLORURO SODIO;5;5806;GRUPO 59
12988411000999112;PREPARADO CON ROSA MOSQUETA Y UREA;1;5807;GRUPO 59
8278221000999116;PREPARADO CON ROSIGLITAZONA;2;5809;GRUPO 59
10446891000999117;PREPARADO CON ROSIGLITAZONA Y GLIMEPIRIDA;2;5811;GRUPO 59
10440731000999113;PREPARADO CON ROSIGLITAZONA Y METFORMINA;4;5815;GRUPO 59
10315371000999115;PREPARADO CON ROSUVASTATINA;4;5819;GRUPO 59
7172511000999116;PREPARADO CON ROXITROMICINA;4;5823;GRUPO 59
9183011000999117;PREPARADO CON RUPATADINA;1;5824;GRUPO 59
10457531000999119;PREPARADO CON RUSCOGENINA Y HESPERIDINA;1;5825;GRUPO 59
10725261000999111;PREPARADO CON RUSCUS ACULEATUS Y HESPERIDINA;1;5826;GRUPO 59
8232971000999111;PREPARADO CON RUSCUS ACULEATUS Y MELILOTO;1;5827;GRUPO 59
7144001000999116;PREPARADO CON RUTOSIDO;2;5829;GRUPO 59
10474541000999119;PREPARADO CON RUTOSIDO Y AJO;1;5830;GRUPO 59
10477141000999115;PREPARADO CON RUTOSIDO Y NAFTAZONA;1;5831;GRUPO 59
10640551000999112;PREPARADO CON SACARINA;1;5832;GRUPO 59
8634101000999113;PREPARADO CON SACAROSA;2;5834;GRUPO 59
10575681000999117;PREPARADO CON SACCHAROMYCES;1;5835;GRUPO 59
6919741000999112;PREPARADO CON SALBUTAMOL;13;5848;GRUPO 59
10409221000999117;PREPARADO CON SALBUTAMOL Y BECLOMETASONA;3;5851;GRUPO 59
10425911000999110;PREPARADO CON SALBUTAMOL Y KETOTIFENO;1;5852;GRUPO 59
10426601000999113;PREPARADO CON SALICILAMIDA Y  BELLADONA;1;5853;GRUPO 59
10381011000999114;PREPARADO CON SALICILATO DE COLINA;1;5854;GRUPO 59
12969811000999116;PREPARADO CON SALICILATO DE DIETILAMINA Y MIRTECAINA;1;5855;GRUPO 59
7254431000999115;PREPARADO CON SALMETEROL;3;5858;GRUPO 59
10473821000999113;PREPARADO CON SALVIA Y VITAMINA E;1;5859;GRUPO 59
10435141000999110;PREPARADO CON SAQUINAVIR;2;5861;GRUPO 59
10825011000999116;PREPARADO CON SAXAGLIPTINA;2;5863;GRUPO 59
10742851000999117;PREPARADO CON SCOPOLAMINA Y CLORPROMAZINA;3;5866;GRUPO 59
10423151000999110;PREPARADO CON SCOPOLAMINA Y OXAZEPAM;1;5867;GRUPO 59
10420321000999114;PREPARADO CON SECNIDAZOL;1;5868;GRUPO 59
8284711000999116;PREPARADO CON SELEGILINA;1;5869;GRUPO 59
10429051000999113;PREPARADO CON SELENIO;4;5873;GRUPO 59
10436431000999119;PREPARADO CON SEN;1;5874;GRUPO 59
10852881000999112;PREPARADO CON SEN Y MANZANILLA;2;5876;GRUPO 59
10474231000999113;PREPARADO CON SERENOA REPENS;3;5879;GRUPO 59
10632811000999113;PREPARADO CON SERENOA REPENS Y PYGEUM AFRICANUM;1;5880;GRUPO 59
8310521000999116;PREPARADO CON SERRAPEPTASA;1;5881;GRUPO 59
11014501000999111;PREPARADO CON SERTACONAZOL;1;5882;GRUPO 59
10447881000999118;PREPARADO CON SERTINDOL;2;5884;GRUPO 59
7235641000999114;PREPARADO CON SERTRALINA;3;5887;GRUPO 59
10389241000999117;PREPARADO CON SEVELAMERO;1;5888;GRUPO 59
8317111000999117;PREPARADO CON SEVOFLURANO;2;5890;GRUPO 59
7298071000999111;PREPARADO CON SIBUTRAMINA;2;5892;GRUPO 59
8277231000999117;PREPARADO CON SILDENAFIL;14;5906;GRUPO 59
8635521000999112;PREPARADO CON SILICATO DE MAGNESIO;2;5908;GRUPO 60
11020611000999112;PREPARADO CON SILICONA;1;5909;GRUPO 60
7281351000999110;PREPARADO CON SILIMARINA;2;5911;GRUPO 60
10440321000999111;PREPARADO CON SILIMARINA Y METILBROMURO DE HOMATROPINA;1;5912;GRUPO 60
7153751000999115;PREPARADO CON SIMETICONA;7;5919;GRUPO 60
10424291000999111;PREPARADO CON SIMETICONA  Y  BISMUTO;1;5920;GRUPO 60
10465041000999118;PREPARADO CON SIMETICONA DOMPERIDONA Y ALPRAZOLAM;1;5921;GRUPO 60
10433431000999111;PREPARADO CON SIMETICONA PANCREATINA Y OXAZEPAM;1;5922;GRUPO 60
7172671000999111;PREPARADO CON SIMETICONA Y ALOE VERA;1;5923;GRUPO 60
10438941000999116;PREPARADO CON SIMETICONA Y AMILASA;1;5924;GRUPO 60
10432351000999115;PREPARADO CON SIMETICONA Y BISACODILO;1;5925;GRUPO 60
7153761000999118;PREPARADO CON SIMETICONA Y CLEBOPRIDA;1;5926;GRUPO 60
10429261000999115;PREPARADO CON SIMETICONA Y DIHIDROXIBUTILETER;1;5927;GRUPO 60
10430501000999112;PREPARADO CON SIMETICONA Y FENOLFTALEINA;1;5928;GRUPO 60
10421051000999112;PREPARADO CON SIMETICONA Y MAGALDRATO;2;5930;GRUPO 60
10370831000999110;PREPARADO CON SIMETICONA Y METILBROMURO DE HOMATROPINA;2;5932;GRUPO 60
10268031000999119;PREPARADO CON SIMETICONA Y MOSAPRIDA;1;5933;GRUPO 60
10324571000999119;PREPARADO CON SIMETICONA Y PANCREATINA;7;5940;GRUPO 60
7167221000999118;PREPARADO CON SIMVASTATINA;5;5945;GRUPO 60
10316331000999110;PREPARADO CON SIROLIMUS;3;5948;GRUPO 60
7137581000999111;PREPARADO CON SITAGLIPTINA;3;5951;GRUPO 60
10447001000999117;PREPARADO CON SITAGLIPTINA Y METFORMINA;3;5954;GRUPO 60
10474081000999115;PREPARADO CON SITOSTEROL;1;5955;GRUPO 60
10364111000999113;PREPARADO CON SODIO Y POTASIO;1;5956;GRUPO 60
10471511000999116;PREPARADO CON SOJA;1;5957;GRUPO 60
10718791000999113;PREPARADO CON SOJA Y PALTA;1;5958;GRUPO 60
10452001000999117;PREPARADO CON SOLIFENACINA;2;5960;GRUPO 60
11256391000999118;PREPARADO CON SOLUCION RINGER;1;5961;GRUPO 60
6920931000999117;PREPARADO CON SOMATOSTATINA;2;5963;GRUPO 60
6920951000999111;PREPARADO CON SOMATOTROPINA;14;5977;GRUPO 60
8393401000999116;PREPARADO CON SORAFENIB;1;5978;GRUPO 60
10368571000999119;PREPARADO CON SORBITOL;2;5980;GRUPO 60
7157411000999117;PREPARADO CON SOTALOL;2;5982;GRUPO 60
10847741000999113;PREPARADO CON SUBSALICILATO DE BISMUTO Y BICARBONATO DE SODIO;1;5983;GRUPO 60
10972401000999111;PREPARADO CON SUBSALICILATO DE BISMUTO Y OXIDO DE ZINC;1;5984;GRUPO 60
7127381000999119;PREPARADO CON SUBTILISINA;1;5985;GRUPO 60
7173991000999113;PREPARADO CON SUCCINATO DE ESTRIOL;3;5988;GRUPO 60
10477651000999111;PREPARADO CON SUCCINATO FERROSO ANHIDRO Y ACIDO SUCCÍNICO;1;5989;GRUPO 60
6921031000999112;PREPARADO CON SUCCINILCOLINA;4;5993;GRUPO 60
8280911000999112;PREPARADO CON SUCRALFATO;2;5995;GRUPO 60
6921051000999118;PREPARADO CON SUFENTANILO;1;5996;GRUPO 60
12707591000999112;PREPARADO CON SUGAMMADEX;1;5997;GRUPO 60
10834361000999119;PREPARADO CON SULBACTAM;1;5998;GRUPO 60
10611941000999118;PREPARADO CON SULBUTIAMINA;1;5999;GRUPO 60
11011761000999119;PREPARADO CON SULCONAZOL;3;6002;GRUPO 60
11167451000999111;PREPARADO CON SULFACETAMIDA;1;6003;GRUPO 61
10475411000999115;PREPARADO CON SULFACRISOIDINA Y BENZOCAINA;2;6005;GRUPO 61
10305571000999111;PREPARADO CON SULFADIAZINA;5;6010;GRUPO 61
8277321000999114;PREPARADO CON SULFADIAZINA DE PLATA;2;6012;GRUPO 61
12989221000999112;PREPARADO CON SULFADIAZINA DE PLATA Y LIDOCAINA;1;6013;GRUPO 61
10424941000999113;PREPARADO CON SULFADIAZINA Y ALANTOINA;2;6015;GRUPO 61
10422021000999110;PREPARADO CON SULFADIAZINA Y GENTAMICINA;2;6017;GRUPO 61
10386751000999118;PREPARADO CON SULFADIAZINA Y RETINOL;7;6024;GRUPO 61
10708471000999115;PREPARADO CON SULFAMETOXAZO Y TRIMETOPRIMA;1;6025;GRUPO 61
10939361000999113;PREPARADO CON SULFANILAMIDA Y RETINOL;1;6026;GRUPO 61
8283391000999112;PREPARADO CON SULFASALAZINA;1;6027;GRUPO 61
10435381000999115;PREPARADO CON SULFATIAZOL;4;6031;GRUPO 61
12990831000999116;PREPARADO CON SULFATIAZOL Y ANTIPIRINA;1;6032;GRUPO 61
6921391000999114;PREPARADO CON SULFATO CINC;2;6034;GRUPO 61
8283351000999119;PREPARADO CON SULFATO DE BARIO;8;6042;GRUPO 61
10403041000999116;PREPARADO CON SULFATO DE CINC;10;6052;GRUPO 61
