COD_CLASIFICACION	CLASIFICACION	CODIGO	PRODUCTO	RECETA_RETENIDA	COD_PRINCIPIO_ACTIVO	PRINCIPIO_ACTIVO	COD_CONCENTRACION	CONCENTRACION	COD_ACC_FARMACOLOGICA	ACCION_FARMACOLOGICA	COD_UNIDAD	UNIDAD_MEDIDA
261	MEDICAMENTOS	509.800	XALACOM X 5 ML SOL OFTALMICA		253	LATANOPROST _ TIMOLOL MALEATO 	8.871	50 MCG_6.8 MG X ML	60	ANTIGLAUCOMATOSO	FR	FRASCO
261	MEDICAMENTOS	509.980	ZOVIRAX 250 MG.X AMP I.V.		902	ACICLOVIR	10.223	250 MG X AMP	106	ANTIVIRAL	AM	AMPOLLA
261	MEDICAMENTOS	509.985	ZYRTEC 10 MG (30) X COMP DU		97	CETIRIZINA	8.514	10 MG X COMP	802	ANTIHISTAMINICO	TB	TABLETA
261	MEDICAMENTOS	503.036	DIBEN RTH(15) 500 ML								FR	FRASCO
261	MEDICAMENTOS	507.291	PROPOFOL 2 % 50 ML		1176	PROPOFOL	9.016	2 % X 50 ML	1.177	ANESTESICO GENERAL	FR	FRASCO
261	MEDICAMENTOS	507.365	RECORMON 2000 UI JERIN.(FRIO)		1552	ERITROPOYETINA HUMANA BETA RECOMBINANTE	8.495	2000 UI X JERINGA	20		UN	UNIDAD
261	MEDICAMENTOS	509.522	VISIPAQUE 320 MG X 50 ML		1784	IODIXANOL	8.073	320 MG X ML	1.179	MEDIO DE CONTRASTE	FR	FRASCO
261	MEDICAMENTOS	509.523	VISIPAQUE 320 X 100 ML		1784	IODIXANOL	8.139	320 X  ML	1.179	MEDIO DE CONTRASTE	FR	FRASCO
261	MEDICAMENTOS	503.997	FRAGMIN 2500 UI X JER PRE.		1190	DALTEPARINA SODICA	8.171	2500 UI X JERINGA	36	ANTICOAGULANTE _ ANTITROMBOTICO	AM	AMPOLLA
261	MEDICAMENTOS	509.713	ZIAC 10/6,25  X 30 COMP.								CJ	CAJA
261	MEDICAMENTOS	506.297	NORVASC  10 MG (30)X COMP. DU		925	AMLODIPINO	8.490	10 MG X COMP	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	TB	TABLETA
261	MEDICAMENTOS	508.658	TRANXILIUM 5 MG X 30								CJ	CAJA
261	MEDICAMENTOS	501.959	CIBLEX 15 MG SOBRE X 15 COMP		455	MIRTAZAPINA 	9.124	15 MG X COMP	42	ANTIDEPRESIVO	SO	SOBRE
261	MEDICAMENTOS	501.783	CARDURA 2 MG(30) X TABLETA DU		903	DOXAZOSINA	8.442	2 MG X TABLETA	180	TRATAMIENTO HIPERPLASIA PROSTATICA BENIGNA	TB	TABLETA
261	MEDICAMENTOS	507.256	PROPILTIOURACILO X 50 TABLETAS		331	PROPILTIOURACILO	7.767	50 MG X TABLETA	138	HORMONOTERAPIA TIROIDEA	CJ	CAJA
261	MEDICAMENTOS	508.176	SUERO GLUCOSADO 5% 1000 CC		3085	GLUCOSA	7.845	5 GR X 100 ML	2.910	SUEROTERAPIA	MA	MATRAZ
261	MEDICAMENTOS	509.244	VACUNA ANTIGRIPAL FLUAZAR(FRIO)								AM	AMPOLLA
261	MEDICAMENTOS	509.369	VASELINA MEDICINAL(56) 125ML FN		2649	VASELINA LIQUIDA	10.542	125 ML	148	LAXANTE	FR	FRASCO
261	MEDICAMENTOS	509.458	VIADIL COMPTO.GOTAS 15 ML		1971	PARGEVERINA CLORHIDRATO_METAMIZOL MEGNESICO	8.160	5 MG_ 300 MG X ML	54	ANTIESPASMODICO _ ANTICOLINERGICO	FR	FRASCO
261	MEDICAMENTOS	503.613	EUCERIN SOL. F50 CR.U/P. 50								UN	UNIDAD
261	MEDICAMENTOS	500.588	AMOVAL DUO 800 MG/5CC FTE		892	AMOXICILINA	9.566	800 MG X 5ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	507.821	SEVOFLURANO(6) BAXTER X ML		2958	SEVOFLURANO	9.357	100 % 250 ML	1.789	ANESTESICO INHALATORIO	ML	MILILITROS
261	MEDICAMENTOS	507.236	PROLOPA 250 MG X 30 COMP		45	BENSERAZIDA _ LEVODOPA	7.764	250 MG X COMP	392	ANTIPARKINSONIANO	CJ	CAJA
261	MEDICAMENTOS	500.897	AZACORTID 30 MG  X COMP.DU		1025	DEFLAZACORT	8.856	30 MG  X COMP	116	CORTICOSTEROIDE	TB	TABLETA
261	MEDICAMENTOS	502.881	DIAREN (20) X COMP.DOSIS UNIT.		1931	NIFUROXAZIDA_ATAPULGITA	8.221	200 MG_ 350 MG X COMP	1.841	ANTIDIARREICO	TB	TABLETA
261	MEDICAMENTOS	500.225	AEROITAN(20)X COMP. DU		1838	METOCLOPRAMIDA_CLORDIAZEPOXIDO	8.244	100 MG_5 MG_ 5MG X CAPS	1.882	ANTIEMETICO_ANTINAUSEOSO_ANTIFLATULENTO	TB	TABLETA
261	MEDICAMENTOS	500.174	ACCURETIC 20MG X 14 COMP		2043	QUINAPRIL_HIDROCLOROTIAZIDA	8.604	20MG X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	506.269	NUTRILON 2 PREMIUN 900 GR		2842	COMPONENTES LECHE	9.292	900 GR	2.866	6_12 MESES	TR	TARRO
261	MEDICAMENTOS	505.718	METROPAST 500 MG. X 10 COMP.		287	METRONIDAZOL	8.795	500 MG. X COMP	2.467	TRICOMONICIDA	CJ	CAJA
261	MEDICAMENTOS	508.507	T_INMUN 0,5 MG (30)X 6 COMP SOBRE		519	TACROLIMUS	9.140	0,5 MG X COMP	146	INMUNOSUPRESOR	SO	SOBRE
261	MEDICAMENTOS	506.271	NUTRILON OMNEO 900 GRS		2842	COMPONENTES LECHE	9.932	900 GRS	2.865	CUADRO DIGESTIVO	TR	TARRO
261	MEDICAMENTOS	502.466	CORDIAX 80 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	500.846	ATEMPERATOR 400MG X COMP DU		1267	ACIDO VALPROICO	8.664	400MG X COMP	40	ANTICONVULSIVANTE _ ANTIEPILEPTICO	TB	TABLETA
261	MEDICAMENTOS	501.735	CAPRIMIDA X 30 COMP		1364	CALCITRIOL	9.215	1370 MG X COMP	2.143	METABOLISMO OSEO	CJ	CAJA
261	MEDICAMENTOS	505.277	L-LYSINA 500 MG X 100  COMP								CJ	CAJA
261	MEDICAMENTOS	508.016	SOLUMEDROL 125 MG FA 2 ML		889	METILPREDNISOLONA	8.016	125 MG X AMP	116	CORTICOSTEROIDE	AM	AMPOLLA
261	MEDICAMENTOS	500.484	AMIKACINA 100 MG FA 2 ML		1295	AMIKACINA SULFATO	7.595	100 MG X 2 ML	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	501.448	BUSCAPINA COMPTA  AMPOLLA		1046	N BUTILBROMURO DE HIOSCINA_METAMIZOL SODICO	7.648	20_2500 MG X AMP	52	ANTIESPASMODICO	AM	AMPOLLA
261	MEDICAMENTOS	503.291	DOPAMINA 200 MG X 5 ML		1543	DOPAMINA	10.224	200 MG X 5 ML	944	SIMPATICOMIMETICO	AM	AMPOLLA
261	MEDICAMENTOS	503.897	FLIXOTIDE LF 250 MCG 60 DOSIS		1187	FLUTICASONA	7.967	250 MCG X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	506.056	NEOSTIGMINA(B) METILSULFATO 0,5		1836	NEOSTIGMINA METILSULFATO	7.654	0.5 MG X 10 ML	82	ANTIMIASTENICO COLINERGICO	AM	AMPOLLA
261	MEDICAMENTOS	506.176	NIOFEN JBE.  100 MG/5 ML  X		223	IBUPROFENO	7.670	100 MG X5 ML	1.936	ANALGESICO _ ANTIINFLAMATORIO _ ANTIPIRETICO	FR	FRASCO
261	MEDICAMENTOS	506.240	NORADRENALINA [LEVOPHED]		1963	NOREPINEFRINA	7.675	1 MG X ML	1.641	VASOPRESOR	AM	AMPOLLA
261	MEDICAMENTOS	501.110	BILIDREN 20 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	502.076	CLARINASE JARABE		273	LORATADINA _ PSEUDOEFEDRINA 	8.675	2.5 MG_15 MG X 5 ML	72	ANTIHISTAMINICO _ DESCONGESTIONANTE	FR	FRASCO
261	MEDICAMENTOS	506.682	PERFADEX SOL 2,8 LITROS(2)		187	ELECTROLITOS	9.894	2,8 LITROS	2.856	CONSERVA ORGANO TRANSPLANTE	MA	MATRAZ
261	MEDICAMENTOS	506.333	NUTRIC. PARENTERAL 500 ML.		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	9.009	500 ML.	1.314	NUTRICION PARENTERAL	UN	UNIDAD
261	MEDICAMENTOS	506.455	OMNIPAQUE 350 (100 ML)								FR	FRASCO
261	MEDICAMENTOS	507.518	ROSUMED 10 MG X 30 COMP		513	ROSUVASTATINA 	9.842	10 MG X COMP	134	HIPOLIPEMIANTE _ HIPOCOLESTEROLEMIANTE	CJ	CAJA
261	MEDICAMENTOS	506.336	OFTABIOTICO COLIRIO 10 ML		1928	NEOMICINA	8.753	1.7 MG X ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	506.448	OMNISCAN 287 MG 15 ML 1 FCO AMP		1721	GADODIAMIDA	8.076	287 MG X AMP	1.179	MEDIO DE CONTRASTE	AM	AMPOLLA
261	MEDICAMENTOS	501.422	BREXOTIDE 125/25 X 120 DO INH.		419	FLUTICASONA _ SALMETEROL	8.884	125MCG_25MCG X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	508.060	SOLUCION DIANEAL(12)1,5 X 2500 ML		2942	DEXTROSA	8.186	1,5% X 2500 ML	2.962	DIALISIS PERITONEAL	MA	MATRAZ
261	MEDICAMENTOS	509.157	URAZOL 5 MG X 30 COMP		1966	OXIBUTININA	8.231	5 MG X COMP	58	ANTIESPASMODICO URINARIO	CJ	CAJA
261	MEDICAMENTOS	504.010	FRESHMEL MIEL/LIMON TOS		135	CLORHEXIDINA CLORHIDRATO 	8.610	5 MG X COMP	396	ANTISEPTICO _ BUCOFARINGEO	CJ	CAJA
261	MEDICAMENTOS	504.317	GLAFORNIL 500MG(30)(METFORMINA) X COMP.DU		449	METFORMINA	8.846	500MG X COMP	132	HIPOGLICEMIANTE ORAL	TB	TABLETA
261	MEDICAMENTOS	507.794	SEROQUEL 100 MG X COMP D.U.		505	QUETIAPINA	9.754	100 MG X COMP	92	ANTIPSICOTICO	TB	TABLETA
261	MEDICAMENTOS	500.834	ATLANSIL 200 MG X COMP.DU		881	AMIODARONA	8.245	200 MG X COMP	882	ANTIARRITMICO	TB	TABLETA
261	MEDICAMENTOS	504.872	ICAPS TABS X 60 COMP		1156	VITAMINAS_MINERALES_OLIGOELEMENTOS	9.032	60 COMPR	2.181	VITAMINAS_MINERALES	CJ	CAJA
261	MEDICAMENTOS	505.004	KAOLIN (25/BOX) 6300		1312	ALUMINIO SILICATO	9.581	KAOLIN (25/BOX) 6300	1.313	AGENTE ADSORVENTE	AM	AMPOLLA
261	MEDICAMENTOS	505.901	NASTIZOL COMPUESTO X 1 COMP		311	PARACETAMOL _ CLORFENAMINA _ PSEUDOEFEDRINA	8.496	500MG_4MG_60MG X COMP	72	ANTIHISTAMINICO _ DESCONGESTIONANTE	TB	TABLETA
261	MEDICAMENTOS	509.224	UROTRICEF 400 MG X 3 CAP		1429	CEFIXIMA	8.291	400 MG X CAP	24	ANTIBIOTICO	CJ	CAJA
261	MEDICAMENTOS	503.821	EXELON 3,0 MG X 28 CAPSULAS		335	RIVASTIGMINA	8.227	3,0 MG X CAPS	176	TRATAMIENTO DEL ALZHEIMER	CJ	CAJA
261	MEDICAMENTOS	500.801	AXASOL 500 MG X 1 COMP VAGINAL								CJ	CAJA
261	MEDICAMENTOS	500.197	ADALAT OROS 30 MG X COMP.DU		467	NIFEDIPINO 	8.277	30 MG X COMP	868	TERAPIA CORONARIA_ANTAGONISTA DE CALCIO	TB	TABLETA
261	MEDICAMENTOS	505.069	CHAMPIX 1 MG. MANTENCIÓN X 112 COMP		363	VARENICLINA	9.758	1 MG NX COMP	178	TRATAMIENTO DEL TABAQUISMO	CJ	CAJA
261	MEDICAMENTOS	509.763	ZODOL 50 MG (10) X TABLETA D U		531	TRAMADOL CLORHIDRATO 	8.242	50 MG X TABLETA	3.483	ANALGESICO NARCOTICO	TB	TABLETA
261	MEDICAMENTOS	506.323	NUTRIFLEX SPECIAL		1297	AMINOACIDOS	8.617	1000 ML	1.314	NUTRICION PARENTERAL	UN	UNIDAD
261	MEDICAMENTOS	500.444	AVENA  EXOMEGA  CREMA  CORPORAL		2121	AVENA_SILICONA_GLICERINA	9.865	100ML	166	PROTECTOR DERMICO	FR	FRASCO
261	MEDICAMENTOS	501.571	CALCEFOR D  FORTE X 30 COMP		389	CARBONATO DE CALCIO _ VITAMINA D	8.937	1250 MG_10 MCG X CAPS	114	CALCIOTERAPIA	CJ	CAJA
261	MEDICAMENTOS	504.486	HALDOL 5 MG(25) X COMP.DU		213	HALOPERIDOL	8.463	5 MG X COMP	94	ANTIPSICOTICO _ NEUROLEPTICO	TB	TABLETA
261	MEDICAMENTOS	503.640	ESTAPROL 100 MG (60)SOB X 10 CAP		105	CIPROFIBRATO 	8.041	100 MG X CAP	134	HIPOLIPEMIANTE _ HIPOCOLESTEROLEMIANTE	SO	SOBRE
261	MEDICAMENTOS	501.572	CALCEFOR 500(CA CARBONATO 1250MG) X COMP DU		81	CARBONATO DE CALCIO	9.255	1250MG X COMP	114	CALCIOTERAPIA	TB	TABLETA
261	MEDICAMENTOS	502.073	CLOFEXAN  X 30 COMP		55	BETAMETASONA _ CLORFENAMINA	8.712	0.25 MG_ 2 MG X COMPR	2.325	ANTIHISTAMINICO_CORTICOSTEROIDE	CJ	CAJA
261	MEDICAMENTOS	504.077	FUROXONA GTAS 30 MG/ML 30ML		2501	FURAZOLIDONA	7.871	30 MG X 1ML	1.841	ANTIDIARREICO	FR	FRASCO
261	MEDICAMENTOS	500.198	NIFEDIPINO RETARD 20 MG XCOMP.DU		467	NIFEDIPINO 	8.655	20 MG X COMP	868	TERAPIA CORONARIA_ANTAGONISTA DE CALCIO	TB	TABLETA
261	MEDICAMENTOS	506.339	OFTAGEN COMPUESTO COL. 5 ML		57	BETAMETASONA _ GENTAMICINA	7.700	3 MG _ 1MG X ML	32	ANTIBIOTICO _ CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	506.452	OSMOLITE   1 LT     RDTH		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	8.208	1 LT	898	SUPLEMENTO NUTRICIONAL	FR	FRASCO
261	MEDICAMENTOS	502.954	DIGOXIN (0,5UG X 5 ML)60 ML		173	DIGOXINA	8.936	0,5MCG X 5 ML	882	ANTIARRITMICO	FR	FRASCO
261	MEDICAMENTOS	509.778	XALATAM 50 UG/ML GTS 2,5CC		251	LATANOPROST	8.410	50 MCG/ML	60	ANTIGLAUCOMATOSO	FR	FRASCO
261	MEDICAMENTOS	505.617	MERONEM 500(MEROPENEM) MG XAMP		1832	MEROPENEM	8.742	500MG X AMP	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	500.181	ADALAT OROS 60 MG X 20 COMPR								CJ	CAJA
261	MEDICAMENTOS	503.858	EPIVIR (3TC) 150 MG X 60 COMP		1163	LAMIVUDINA	8.403	150 MG X COMP	108	ANTIVIRAL PARA TRATAMIENTO  VIH	CJ	CAJA
261	MEDICAMENTOS	509.711	YASMIN COMP X 21		401	DROSPIRENONA _ ETINILESTRADIOL	8.904	3 MG_0.03 MG X COMP	38	ANTICONCEPTIVO	CJ	CAJA
261	MEDICAMENTOS	507.852	SIMILAC(3) NAT CARE X 50 SOBRE		2842	COMPONENTES LECHE	8.929	50 SOBRES	898	SUPLEMENTO NUTRICIONAL	CJ	CAJA
261	MEDICAMENTOS	505.957	NARAMIG 2,5 MG X 2 COMP		1926	NARATRIPTAN	8.084	2,5 MG X COMP	80	ANTIJAQUECOSO _ ANTIMIGRAÑOSO	CJ	CAJA
261	MEDICAMENTOS	503.144	DISTONAL 50 MG X 30 COMP		2411	DESIPRAMINA	8.370	50 MG X COMP	42	ANTIDEPRESIVO	CJ	CAJA
261	MEDICAMENTOS	501.784	CARDURA 4 MG (14)X TABLETA DU		903	DOXAZOSINA	8.443	4 MG X TABLET	180	TRATAMIENTO HIPERPLASIA PROSTATICA BENIGNA	TB	TABLETA
261	MEDICAMENTOS	503.457	ELIDEL 1% CREMA 15GR		2821	PIMECROLIMUS	8.874	1%	2.822	DERMATITIS ATOPICA	TU	TUBO
261	MEDICAMENTOS	507.773	SENTIDOL 75 MG X 28COMP								CJ	CAJA
261	MEDICAMENTOS	508.725	TIMOGLOBULINA 25 MG X AMPOLLA		3175	INMUNOGLOBULINA	8.668	25 MG X AMPOLLA	1.096	INMUNOTERAPIA	AM	AMPOLLA
261	MEDICAMENTOS	504.155	ISO UREA LECHE CORP 400 ML		3362	BISABOLOL_GLICERINA_UREA	9.518	400 ML	2.463	PROTECTOR DERMICO_HIDRATANTE	FR	FRASCO
261	MEDICAMENTOS	504.487	MAXALT RPD 10 MG X 2		2689	RIZATRIPTAN	7.917	10 MG X BLIST	80	ANTIJAQUECOSO _ ANTIMIGRAÑOSO	CJ	CAJA
261	MEDICAMENTOS	500.824	AZYMOL  10 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	505.260	LECHE NAN 1 450 GRAMOS		2842	COMPONENTES LECHE	7.558	400 GR	2.867	0_6 MESES	TR	TARRO
261	MEDICAMENTOS	501.990	CIPRAMIL 20 MG X COMP. DU		924	CITALOPRAM BROMHIDRATO	8.281	20 MG X COMP	42	ANTIDEPRESIVO	TB	TABLETA
261	MEDICAMENTOS	506.121	NIMOTOP 10 MG X 50 ML		947	NIMODIPINO	7.662	10 MG X ML	182	VASODILATADOR CENTRAL PERIFERICO	AM	AMPOLLA
261	MEDICAMENTOS	500.712	ABALGIN SUPOS (6)ADULTO X SU		1041	ADIFENINA	9.545	440 MG_50 MG X SUPOS	52	ANTIESPASMODICO	SU	SUPOSITORIO
261	MEDICAMENTOS	503.717	EUCERIN DESPIGMENTANTE 50 ML								FR	FRASCO
261	MEDICAMENTOS	509.526	VISIDIC (LAGRIMAS ARTIF ) 20 ML								FR	FRASCO
261	MEDICAMENTOS	505.504	LOWDEN 40 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	506.384	OLMETEC 40 MG X 28 COMP								CJ	CAJA
261	MEDICAMENTOS	505.515	MACRODANTINA 100 MG(40) X COMP. DU		471	NITROFURANTOÍNA	8.493	100 MG X COMP	893	ANTIBACTERIANO	TB	TABLETA
261	MEDICAMENTOS	506.192	NITROGLICERINA 5%(12)DEXTROSA		877	NITROGLICERINA	8.737	200 MCG X ML	22	ANTIANGINOSO	UN	UNIDAD
261	MEDICAMENTOS	503.173	DOLGENAL 10 MG SL  X COMP.DU		243	KETOPROFENO	9.022	10 MG X COMP	2.442	ANTIINFLAMATORIO_ANALGESICO	TB	TABLETA
261	MEDICAMENTOS	505.084	KANK-EZE PLUS 5 ML								FR	FRASCO
261	MEDICAMENTOS	505.148	KETOCONAZOL 200 MG X 10 COMP		241	KETOCONAZOL	8.729	200 MG X COMP	390	ANTIMICOTICO	CJ	CAJA
261	MEDICAMENTOS	507.382	ROWACHOL X 30 CAPSULAS								CJ	CAJA
261	MEDICAMENTOS	507.903	VITAMINAS PCK (10)ADULTO SOLUV Y VITALIPI								ST	SET
261	MEDICAMENTOS	503.129	GASTROVIEW X 30 ML								FR	FRASCO
261	MEDICAMENTOS	509.707	ZODOL GOTAS 50MG/ML		531	TRAMADOL CLORHIDRATO 	8.228	50MG X ML	3.483	ANALGESICO NARCOTICO	FR	FRASCO
261	MEDICAMENTOS	503.863	FLAGYL 500 MG X MATRAZ		287	METRONIDAZOL	8.844	500 MG X MATRAZ	24	ANTIBIOTICO	MA	MATRAZ
261	MEDICAMENTOS	500.837	ATEMPERATOR 500 MG X COMP. DU		1267	ACIDO VALPROICO	8.398	500 MG X COMP	50	ANTIEPILEPTICO _ ANTICONVULSIVANTE	TB	TABLETA
261	MEDICAMENTOS	502.813	DERMABEL 1% GEL		111	CLINDAMICINA	9.191	1%	893	ANTIBACTERIANO	TU	TUBO
261	MEDICAMENTOS	503.789	EUTIROX 88 MCG X 50 COMP		741	LEVOTIROXINA SODICA	8.176	88 MCG X COMP	138	HORMONOTERAPIA TIROIDEA	CJ	CAJA
261	MEDICAMENTOS	503.151	DETRES 800 UI X 60 COMP								CJ	CAJA
261	MEDICAMENTOS	508.097	SPIRIVA RESPIMAT INHALADOR								FR	FRASCO
261	MEDICAMENTOS	507.790	SERETIDE 50/25 LF  AEROS X 120 DO		419	FLUTICASONA _ SALMETEROL	8.596	50MCG_25MCG X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	507.519	RIFAMPICINA 300 MG X CAP(100)		511	RIFAMPICINA	9.650	300 MG X CAP	24	ANTIBIOTICO	TB	TABLETA
261	MEDICAMENTOS	507.230	PROCAINAMIDA 100MG/ML X 10 ML		1160	PROCAINAMIDA	8.187	100MG X ML	882	ANTIARRITMICO	AM	AMPOLLA
261	MEDICAMENTOS	502.502	CUROCEF SUSP.250 MG / 5ML(70ML)		1022	CEFUROXIMA	8.081	250 MG X 5ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	508.092	SPASMEX   30MG X 20 COMP.		537	TROSPIO CLORURO 	8.481	30MG X COMP.	58	ANTIESPASMODICO URINARIO	CJ	CAJA
261	MEDICAMENTOS	501.960	CICAPLAST ACELERADOR REPARACION  CREMA		2285	GLUCONATO DE COBRE_DIMETICONA_MADECASSOSIDE_MAGNESIO GLUCONATO_ZINC GLUCONATO	9.594	40 ML	891	CICATRIZANTE_PROTECTOR DÉRMICO	UN	UNIDAD
261	MEDICAMENTOS	504.798	INFOR JARABE		207	GINSENG _ PROCAINA	9.095	120 ML	186	VITAMINOTERAPIA	FR	FRASCO
261	MEDICAMENTOS	505.009	IZOFRAN 4MG SBLING( ZYDIS) DU		475	ONDANSETRON	8.545	4MG X TABLETA	48	ANTIEMETICO _ ANTINAUSEOSO	TB	TABLETA
261	MEDICAMENTOS	505.250	NAN 2 PRO 900 GRS(12)		3342	COMPONENTES LECHE_VITAMINAS_PROBIOTICOS	9.939	900 GRS	2.866	6_12 MESES	TR	TARRO
261	MEDICAMENTOS	505.532	MAALOX PLUS  SOBRE X 10 COMP		219	HIDROXIDO DE ALUMINIO _ HIDROXIDO DE MAGNESIO _ DIMETICONA	8.599	200 MG_200 MG_25 MG X COMP	16	ANTIACIDO	SO	SOBRE
261	MEDICAMENTOS	505.760	METILDOPA 250 MG SOBRE X 10 COMP		1834	METILDOPA	9.027	250 MG X COMP	3.086	ANTIHIPERTENSIVO	SO	SOBRE
261	MEDICAMENTOS	505.882	MIGRANOL (10) COMPRIMIDO D.U.		1111	ERGOTAMINA TARTRATO_METAMIZOL SODICO_CAFEINA	8.396	1 MG_300 MG_ 100 MG X COMP	80	ANTIJAQUECOSO _ ANTIMIGRAÑOSO	TB	TABLETA
261	MEDICAMENTOS	506.136	NITROPRUSIATO DE SODIO 50 MG(NITROPRESS)		1962	NITROPRUSIATO DE SODIO	7.989	50MG X VIAL	3.086	ANTIHIPERTENSIVO	AM	AMPOLLA
261	MEDICAMENTOS	506.365	OFTALIRIO 10 ML.		2752	ANTAZOLINA_NAFAZOLINA	7.705	0.05 GR_ 0.5 GR X 100 ML	1.148	DESCONGESTIONANTE OFTALMICO	FR	FRASCO
261	MEDICAMENTOS	506.754	PEDIASURE CHOCOLATE 900 GR		2842	COMPONENTES LECHE	9.472	900 GR	898	SUPLEMENTO NUTRICIONAL	TR	TARRO
261	MEDICAMENTOS	507.190	PROFENID I.MUSC. (48)100 MG		243	KETOPROFENO	7.760	100 MG X AMP	78	ANTIINFLAMATORIO NO ESTEROIDAL	AM	AMPOLLA
261	MEDICAMENTOS	507.252	PROPANOLOL 1 MG X 1 ML		1071	PROPANOLOL CLORHIDRATO	8.057	1 MG X 1 ML	66	ANTIHIPERTENSIVO _ ANTIANGINOSO _ ANTIARRITMICO	AM	AMPOLLA
261	MEDICAMENTOS	507.354	RANITIDINA 300 MG X COMP D.U.		509	RANITIDINA	7.869	300 MG X COMP	104	ANTIULCEROSO	TB	TABLETA
261	MEDICAMENTOS	507.383	RELIEV 60% 30ML								FR	FRASCO
261	MEDICAMENTOS	502.074	CLAVINEX DUO FTE JBE(70)(800MG/57MG)5CC		1300	AMOXICILINA_ACIDO CLAVULANICO	8.570	800MG_57MG X 5 ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	501.253	BESEROL_S(20) X COMP. DU		485	PARACETAMOL _ CLORSOXAZONA	8.220	300 MG_250 MG X COMP	174	RELAJANTE MUSCULAR	TB	TABLETA
261	MEDICAMENTOS	504.147	GASTRIUM 20 MG (60) COMP DU		1586	FAMOTIDINA	8.223	20 MG X COMP	104	ANTIULCEROSO	TB	TABLETA
261	MEDICAMENTOS	504.566	HIDRALAZINA  50 MG (20)X COMP. DU		1681	HIDRALAZINA CLORHIDRATO	8.290	50 MG X COMP	3.086	ANTIHIPERTENSIVO	TB	TABLETA
261	MEDICAMENTOS	504.742	INDAPRESS 2,5 MG X 30 COMP		2584	INDAPAMINA	8.881	2,5 MG X  COMP	3.086	ANTIHIPERTENSIVO	CJ	CAJA
261	MEDICAMENTOS	506.093	NEOCATE LCP 400 GR								TR	TARRO
261	MEDICAMENTOS	508.012	SOLUCION POLIIONICA 500 ML		1155	CLORURO DE POTASIO_CLORURO DE SODIO_BICARBONATO DE SODIO	7.831	500 ML	1.561	SOLUCION ELECTROLITICA	MA	MATRAZ
261	MEDICAMENTOS	508.168	SUERO GLUCOSADO 5% 500 CC		3085	GLUCOSA	7.844	5 GR X 100 ML	2.910	SUEROTERAPIA	MA	MATRAZ
261	MEDICAMENTOS	508.240	SUERO GLUCOSALINO 500 ML		3085	GLUCOSA	7.850	500 ML	2.910	SUEROTERAPIA	MA	MATRAZ
261	MEDICAMENTOS	508.395	SYNACTHENE  0,25MG/ML AMP		151	CORTICOTROPINA	9.505	0,25MG X AMP	116	CORTICOSTEROIDE	AM	AMPOLLA
261	MEDICAMENTOS	508.534	TANSTON 500 MG.X 1 TAB(10)		1240	ACIDO MEFENAMICO	7.465	500 MG.X TAB	2.442	ANTIINFLAMATORIO_ANALGESICO	TB	TABLETA
261	MEDICAMENTOS	508.985	TRAMAL GOTAS 100 MG X 10 ML		531	TRAMADOL CLORHIDRATO 	9.425	100 MG X AMP	3.483	ANALGESICO NARCOTICO	FR	FRASCO
261	MEDICAMENTOS	505.619	MAXIPIME AMPOLLAS 1 GR		1410	CEFEPIMA	8.025	 1 GR X AMP	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	507.058	PRIMAQUINA  26,3 MG X COMP DU		2081	PRIMAQUINA	8.188	26,3 MG X COMP	1.862	ANTIMALARICO	TB	TABLETA
261	MEDICAMENTOS	504.148	FAMOTIDINA 40 MG(30) COMP DU (CHILE)		1586	FAMOTIDINA	7.866	40 MG X COMP	104	ANTIULCEROSO	TB	TABLETA
261	MEDICAMENTOS	504.612	IPSON FORTE SUSP.		223	IBUPROFENO	8.553	200 MG X 5 ML	2.442	ANTIINFLAMATORIO_ANALGESICO	FR	FRASCO
261	MEDICAMENTOS	508.510	TAVANIC AMP(LEVOFLOXA)500 MG		265	LEVOFLOXACINO	8.364	500 MG X AMP	24	ANTIBIOTICO	AM	AMPOLLA
