CODIGO|DESCRIPTOR|CAPITULO_NUM|CAPITULO_TITULO|VERSION
P281|OTRAS ATELECTASIAS DEL RECIEN NACIDO Y LAS NO ESPECIFICADAS|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P282|ATAQUE CIANOTICO DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P283|APNEA PRIMARIA DEL SUEÑO DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P284|OTRAS APNEAS DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P285|INSUFICIENCIA RESPIRATORIA DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P288|OTROS PROBLEMAS RESPIRATORIOS ESPECIFICADOS DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P289|AFECCION RESPIRATORIA NO ESPECIFICADA DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P290|INSUFICIENCIA CARDIACA NEONATAL|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P291|DISRRITMIA CARDIACA NEONATAL|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P292|HIPERTENSION NEONATAL|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P293|PERSISTENCIA DE LA CIRCULACION FETAL|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P294|ISQUEMIA MIOCARDICA TRANSITORIA DEL RECIEN NACIDO|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P298|OTROS TRASTORNOS CARDIOVASCULARES ORIGINADOS EN EL PERIODO PERINATAL|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P299|TRASTORNO CARDIOVASCULAR NO ESPECIFICADO, ORIGINADO EN EL PERIODO PERINATAL|P20-P29|ENFERMEDADES RESPIRATORIAS Y CARDÍACAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P350|SINDROME DE RUBEOLA CONGENITA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P351|INFECCION CITOMEGALOVIRICA CONGENITA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P352|INFECCIONES CONGENITAS POR VIRUS DEL HERPES SIMPLE|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P353|HEPATITIS VIRAL CONGENITA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P358|OTRAS ENFERMEDADES VIRALES CONGENITAS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P359|ENFERMEDAD VIRAL CONGENITA, SIN OTRA ESPECIFICACION|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P360|SEPSIS DEL RECIEN NACIDO DEBIDA A ESTREPTOCOCO DEL GRUPO B|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P361|SEPSIS DEL RECIEN NACIDO DEBIDA A ESTREPTOCOCO DE OTRO GRUPO O DE GRUPO NO ESPECIFICADO|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P362|SEPSIS DEL RECIEN NACIDO DEBIDA A STAPHYLOCOCCUS AUREUS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P363|SEPSIS DEL RECIEN NACIDO DEBIDA A ESTAFILOCOCO DE OTRA ESPECIE O DE LA NO ESPECIFICADA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P364|SEPSIS DEL RECIEN NACIDO DEBIDA A ESCHERICHIA COLI|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P365|SEPSIS DEL RECIEN NACIDO DEBIDA A ANAEROBIOS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P368|SEPSIS DEL RECIEN NACIDO DEBIDA A OTRAS BACTERIAS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P369|SEPSIS BACTERIANA DEL RECIEN NACIDO, NO ESPECIFICADA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P370|TUBERCULOSIS CONGENITA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P371|TOXOPLASMOSIS CONGENITA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P372|LISTERIOSIS CONGENITA (DISEMINADA)|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P373|PALUDISMO CONGENITO POR PLASMODIUM FALCIPARUM|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P374|OTROS PALUDISMOS CONGENITOS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P375|CANDIDIASIS NEONATAL|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P378|OTRAS ENFERMEDADES NEONATALES INFECCIOSAS O PARASITARIAS ESPECIFICADAS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P379|ENFERMEDAD INFECCIOSA Y PARASITARIA CONGENITA, NO ESPECIFICADA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P38X|ONFALITIS DEL RECIEN NACIDO CON O SIN HEMORRAGIA LEVE|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P390|MASTITIS INFECCIOSA NEONATAL|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P391|CONJUNTIVITIS Y DACRIOCISTITIS NEONATALES|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P392|INFECCION INTRAAMNIOTICA DEL FETO, NO CLASIFICADA EN OTRA PARTE|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P393|INFECCION NEONATAL DE LAS VIAS URINARIAS|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P394|INFECCION CUTANEA NEONATAL|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P398|OTRAS INFECCIONES ESPECIFICADAS PROPIAS DEL PERIODO PERINATAL|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P399|INFECCION PROPIA DEL PERIODO PERINATAL, NO ESPECIFICADA|P35-P40|ENFERMEDADES INFECCIOSAS DEL PERIODO PERINATAL|2010_DEIS
P500|PERDIDA DE SANGRE FETAL POR VASA PREVIA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P501|PERDIDA DE SANGRE FETAL POR RUPTURA DEL CORDON UMBILICAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P502|PERDIDA DE SANGRE FETAL POR LA PLACENTA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P503|HEMORRAGIA FETAL HACIA EL OTRO GEMELO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P504|HEMORRAGIA FETAL HACIA LA CIRCULACION MATERNA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P505|PERDIDA DE SANGRE FETAL POR EL CORTE DEL CORDON UMBILICAL EN EL OTRO GEMELO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P508|OTRAS PERDIDAS DE SANGRE FETAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P509|PERDIDA DE SANGRE FETAL, NO ESPECIFICADA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P510|HEMORRAGIA UMBILICAL MASIVA DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P518|OTRAS HEMORRAGIAS UMBILICALES DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P519|HEMORRAGIA UMBILICAL DEL RECIEN NACIDO, SIN OTRA ESPECIFICACION|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P520|HEMORRAGIA INTRAVENTRICULAR (NO TRAUMATICA) GRADO 1, DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P521|HEMORRAGIA INTRAVENTRICULAR (NO TRAUMATICA) GRADO 2, DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P522|HEMORRAGIA INTRAVENTRICULAR (NO TRAUMATICA) GRADO 3, DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P523|HEMORRAGIA INTRAVENTRICULAR (NO TRAUMATICA) DEL FETO Y DEL RECIEN NACIDO, S/OTRA ESPECIFIC.|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P524|HEMORRAGIA INTRACEREBRAL (NO TRAUMATICA) DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P525|HEMORRAGIA SUBARACNOIDEA (NO TRAUMATICA) DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P526|HEMORRAGIA CEREBELOSA Y DE LA FOSA POSTERIOR (NO TRAUMATICA) DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P528|OTRAS HEMORRAGIAS INTRACRANEALES (NO TRAUMATICAS) DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P529|HEMORRAGIA INTRACRANEAL (NO TRAUMATICA) DEL FETO Y DEL RECIEN NACIDO, SIN OTRA ESPECIFICACION|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P53X|ENFERMEDAD HEMORRAGICA DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P540|HEMATEMESIS NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P541|MELENA NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P542|HEMORRAGIA RECTAL NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P543|OTRAS HEMORRAGIAS GASTROINTESTINALES NEONATALES|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P544|HEMORRAGIA SUPRARRENAL NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P545|HEMORRAGIA CUTANEA NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P546|HEMORRAGIA VAGINAL NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P548|OTRAS HEMORRAGIAS FETALES Y NEONATALES ESPECIFICADAS|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P549|HEMORRAGIA FETAL Y NEONATAL, NO ESPECIFICADA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P550|INCOMPATIBILIDAD RH DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P551|INCOMPATIBILIDAD ABO DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P558|OTRAS ENFERMEDADES HEMOLITICAS DEL FETO Y DEL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P559|ENFERMEDAD HEMOLITICA DEL FETO Y DEL RECIEN NACIDO, NO ESPECIFICADA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P560|HIDROPESIA FETAL DEBIDA A INCOMPATIBILIDAD|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P569|HIDROPESIA FETAL DEBIDA A OTRAS ENFERMEDADES HEMOLITICAS ESPECIFICADAS Y A LAS NO ESPECIFIC.|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P570|KERNICTERUS DEBIDO A INCOMPATIBILIDAD|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P578|KERNICTERUS DEBIDO A OTRAS CAUSAS ESPECIFICADAS|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P579|KERNICTERUS, NO ESPECIFICADO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P580|ICTERICIA NEONATAL DEBIDA A CONTUSION|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P581|ICTERICIA NEONATAL DEBIDA A HEMORRAGIA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P582|ICTERICIA NEONATAL DEBIDA A INFECCION|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P583|ICTERICIA NEONATAL DEBIDA A POLICITEMIA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P584|ICTERICIA NEONAT. DEBIDA A DROGAS O TOXINAS TRANSMIT.POR LA MADRE O ADMINISTRADAS AL REC.NAC.|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P585|ICTERICIA NEONATAL DEBIDA A DEGLUCION DE SANGRE MATERNA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P588|ICTERICIA NEONATAL DEBIDA A OTRAS HEMOLISIS EXCESIVAS ESPECIFICADAS|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P589|ICTERICIA NEONATAL DEBIDA A HEMOLISIS EXCESIVA, SIN OTRA ESPECIFICACION|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P590|ICTERICIA NEONATAL ASOCIADA CON EL PARTO ANTES DE TERMINO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P591|SINDROME DE LA BILIS ESPESA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P592|ICTERICIA NEONATAL DEBIDA A OTRA LESION HEPATICA ESPECIFICADA O NO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P593|ICTERICIA NEONATAL POR INHIBIDOR DE LA LECHE MATERNA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P598|ICTERICIA NEONATAL POR OTRAS CAUSAS ESPECIFICADAS|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P599|ICTERICIA NEONATAL, NO ESPECIFICADA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P60X|COAGULACION INTRAVASCULAR DISEMINADA EN EL FETO Y EN EL RECIEN NACIDO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P610|TROMBOCITOPENIA NEONATAL TRANSITORIA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P611|POLICITEMIA NEONATAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P612|ANEMIA DE LA PREMATURIDAD|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P613|ANEMIA CONGENITA DEBIDA A PERDIDA DE SANGRE FETAL|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P614|OTRAS ANEMIAS CONGENITAS, NO CLASIFICADAS EN OTRA PARTE|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P615|NEUTROPENIA NEONATAL TRANSITORIA|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P616|OTROS TRASTORNOS NEONATALES TRANSITORIOS DE LA COAGULACION|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P618|OTROS TRASTORNOS HEMATOLOGICOS PERINATALES ESPECIFICADOS|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P619|TRASTORNO HEMATOLOGICO PERINATAL, NO ESPECIFICADO|P50-P61|ENFERMEDADES HEMATOLÓGICAS Y HEMORRÁGICAS DURANTE EL PERIODO PERINATAL|2010_DEIS
P700|SINDROME DEL RECIEN NACIDO DE MADRE CON DIABETES GESTACIONAL|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P701|SINDROME DEL RECIEN NACIDO DE MADRE DIABETICA|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P702|DIABETES MELLITUS NEONATAL|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P703|HIPOGLICEMIA NEONATAL YATROGENICA|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P704|OTRAS HIPOGLICEMIAS NEONATALES|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P708|OTROS TRASTORNOS TRANSIT.DEL METABOLISMO DE CARBOHIDR.EN EL FETO Y EL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P709|TRAST.TRANSITORIO NO ESPECIFICADO DEL METABOLISMO DE CARBOHIDRATOS EN EL FETO Y REC. NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P710|HIPOCALCEMIA DEL RECIEN NACIDO DEBIDA A LA LECHE DE VACA|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P711|OTRA HIPOCALCEMIA NEONATAL|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P712|HIPOMAGNESEMIA NEONATAL|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P713|TETANIA NEONATAL SIN MENCION DE DEFICIENCIA DE CALCIO O DE MAGNESIO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P714|HIPOPARATIROIDISMO NEONATAL TRANSITORIO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P718|OTROS TRASTORNOS NEONATALES TRANSITORIOS DEL METABOLISMO DEL CALCIO Y DEL MAGNESIO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P719|TRASTORNO NEONATAL TRANSITORIO NO ESPECIFICADO DEL METABOLISMO DEL CALCIO Y DEL MAGNESIO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P720|BOCIO NEONATAL, NO CLASIFICADO EN OTRA PARTE|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P721|HIPERTIROIDISMO NEONATAL TRANSITORIO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P722|OTROS TRASTORNOS NEONATALES TRANSITORIOS DE LA FUNCION TIROIDEA, NCOP|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P728|OTROS TRASTORNOS ENDOCRINOS NEONATALES TRANSITORIOS ESPECIFICADOS|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P729|TRASTORNO ENDOCRINO NEONATAL TRANSITORIO, NO ESPECIFICADO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P740|ACIDOSIS METABOLICA TARDIA DEL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P741|DESHIDRATACION DEL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P742|ALTERACIONES DEL EQUILIBRIO DEL SODIO EN EL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P743|ALTERACIONES DEL EQUILIBRIO DEL POTASIO EN EL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P744|OTRAS ALTERACIONES ELECTROLITICAS TRANSITORIAS DEL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P745|TIROSINEMIA TRANSITORIA DEL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P748|OTRAS ALTERACIONES METABOLICAS TRANSITORIAS DEL RECIEN NACIDO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P749|TRASTORNO METABOLICO TRANSITORIO DEL RECIEN NACIDO, NO ESPECIFICADO|P70-P74|ENFERMEDADES ENDOCRINAS TRANSITORIAS DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P760|SINDROME DEL TAPON DE MECONIO|P75-P78|ENFERMEDADES DEL SISTEMA DIGESTIVO DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P761|ILEO TRANSITORIO DEL RECIEN NACIDO|P75-P78|ENFERMEDADES DEL SISTEMA DIGESTIVO DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
P762|OBSTRUCCION INTESTINAL DEBIDA A LA LECHE ESPESA|P75-P78|ENFERMEDADES DEL SISTEMA DIGESTIVO DEL FETO Y DEL RECIÉN NACIDO|2010_DEIS
